source,target,ecm_alpha,nc_alpha,global_score,mlf_score,gloss_alpha,df_alpha,lans_alpha,pf_alpha,weight
1827,1844,0.03508906066417694,0.0,114,189.73015176493612,0.404776,0.4863290161425452,0.5238095238095238,0.739055287274112,114
1827,1762,0.02044566534459591,0.0,197,450.5161904291166,0.229525,0.2854171283473732,0.23809523809523814,0.860864915062791,197
1827,1801,0.025524772703647614,0.0,89,179.7890361976833,0.462549,0.5702412013709814,0.6666666666666667,0.665597577304965,89
1827,1807,0.028902115300297737,0.0,56,109.12795976394615,0.541703,0.6721025463772872,0.7380952380952381,0.0312669884840883,56
1827,1748,0.027439994737505913,0.0,105,216.8215857933462,0.397721,0.5150475647700081,0.5952380952380952,0.176385072031548,105
1827,1812,0.01896374486386776,0.0,261,569.4548490402623,0.183566,0.1883368397646572,0.16666666666666663,0.686101791014184,261
1827,1816,0.010235578753054142,0.0,193,591.8666858186402,0.180217,0.2651755062505474,0.18181818181818177,0.635312012399178,193
1827,1770,0.029123550280928612,0.0,102,192.87886761643017,0.427071,0.5249830895216677,0.6190476190476191,0.459994167246638,102
1827,1773,0.01971852034330368,0.0,94,208.96749581947984,0.457708,0.5524008831627476,0.6428571428571428,0.969245930212029,94
1827,1793,0.03310869634151459,0.0,50,88.58379993411191,0.568673,0.6994662414031904,0.7619047619047619,0.0366253943674186,50
1827,1810,0.007486818823963404,0.0,155,524.3333742998757,0.270043,0.37408937027988654,0.11764705882352944,0.201561614354194,155
1827,1758,0.012371466495096684,0.0,125,380.29531014663337,0.263416,0.33866518566756487,0.2857142857142857,0.728249182627696,125
1827,1768,0.008584195747971535,0.0,36,121.609942169095,0.50448,0.5823566532299396,0.7272727272727273,0.170208182984893,36
1827,1777,0.016179807484149933,0.0,49,100.91851566754929,0.630231,0.7346979751401568,0.7647058823529411,0.779559353811283,49
1827,1817,0.008048035204410553,0.0,48,172.73300597642174,0.297664,0.33052608180169263,0.4117647058823529,0.287672659233704,48
1827,1824,0.003930624574422836,0.0,61,260.7192781888184,0.380797,0.4233249981341476,0.1428571428571429,0.28137088173015,61
1827,2635,0.001021573436446488,0.0,114,613.3392884430151,0.148157,0.11869262366844024,0.0,0.423243039618503,114
1827,2646,0.0006512142135761678,0.0,173,709.782712893384,0.0738123,0.061778506833752744,0.0,0.181007082819533,173
1827,1830,0.019648997113108635,0.15685406576728078,1,0.683374691878232,0.98688,0.9857218137028437,0.9333333333333333,0.302146638461196,1
1833,2060,0.0794769823551178,0.0,216,211.31642214129684,0.28944,0.3800503047156013,0.3392857142857143,0.303263685043512,216
1833,1200,0.02465137094259262,0.0,157,331.06250824744865,0.279148,0.3257683153206663,0.3157894736842105,0.519286186376402,157
1833,1737,0.020158622413873672,0.0,122,277.99112541976086,0.253204,0.26172511235436235,0.26315789473684215,0.519838396333792,122
1833,1739,0.00684251869097352,0.0,26,81.9030627301021,0.478888,0.4895736855836206,0.4,0.333546897528213,26
1833,1740,0.018412040546536446,0.0,419,709.782712893384,0.135566,0.12884693354597787,0.09090909090909094,0.002712423866432,419
1833,1742,0.05177197605371475,0.0,70,94.1272045875968,0.386107,0.41020303042951,0.17142857142857137,0.10194921050819,70
1833,1743,0.04743334278464317,0.004348771799303708,9,4.383787159592685,0.850419,0.8915557933411028,0.9411764705882353,0.121781078682769,9
1833,1744,0.03533002361655235,0.0,124,216.55104143191724,0.257591,0.27392518112582676,0.21875,0.62322213079947,124
1833,1747,0.038547664880752563,1.8089971022261508e-06,13,11.610497320310824,0.773433,0.8296385026492041,0.9333333333333333,0.846170526646367,13
1833,1748,0.06167222186923027,0.0,170,207.86149238945828,0.313349,0.39268385136331785,0.31707317073170727,0.162549847251796,170
1833,1749,0.020021982491016388,0.0,84,190.29924393570693,0.391409,0.4182810710709769,0.3846153846153846,0.323970651149212,84
1833,1754,0.07895682007074356,0.0,60,43.88991415373037,0.577999,0.6717073065619084,0.7575757575757576,0.230921330262389,60
1833,1758,0.043034330010414124,0.0,105,163.03918407875125,0.360697,0.40391130007057363,0.3928571428571429,0.159567755159773,105
1833,1760,0.02153223752975464,0.0,31,58.18706749348719,0.594181,0.665200703400665,0.6,0.296418330261809,31
1833,1761,0.0064926608465611935,0.0,445,709.782712893384,0.134692,0.11235829977640799,0.07692307692307687,0.174441686918041,445
1833,1762,0.0367346815764904,0.0,371,582.0468402080686,0.166069,0.18044170102761836,0.16000000000000003,0.4123632041435,371
1833,1766,0.006988661363720894,0.0,33,104.50337812813444,0.433574,0.47634500192570284,0.4,0.56485290728698,33
1833,1768,0.020515471696853638,0.0,37,76.01474914289909,0.513057,0.5734318213239489,0.6363636363636364,0.552302202952065,37
1833,1770,0.07023110240697861,0.0,165,175.3651650542765,0.352774,0.4608339172701643,0.4271844660194175,0.236783911338756,165
1833,1773,0.05235571041703224,0.0,137,174.97909136561674,0.409539,0.5251973320106813,0.5048543689320388,0.969245930212029,137
1833,1774,0.011510835960507393,0.0,25,64.66996402895748,0.474026,0.5619972658589931,0.5714285714285714,0.325898955665937,25
1833,1777,0.027985792607069016,0.0,177,340.4883565695641,0.340434,0.4415889472236366,0.3529411764705882,0.384737521461179,177
1833,1778,0.2019643634557724,0.17406049349015806,58,1.5580377382094752,0.651017,0.7865185529373301,0.6933333333333334,0.0904510389653412,58
1833,1779,0.016585305333137512,0.0,39,72.76265865454035,0.711524,0.7967777989690624,0.5,0.175674992565105,39
1833,1782,0.003045913763344288,0.0,190,709.782712893384,0.264912,0.26681299328580954,0.0,0.324265725696029,190
1833,1783,0.012681086547672749,0.0,26,56.10772635529751,0.718543,0.7846649345673543,0.6,0.658284149051223,26
1833,1784,0.004133159294724464,0.0,578,709.782712893384,0.162521,0.10283481689429497,0.125,0.0636940905152243,578
1833,1787,0.007892574183642864,0.0,178,530.4189757072381,0.502642,0.499023429890335,0.3980582524271845,0.656641383701561,178
1833,1792,0.019805574789643288,0.0,126,291.9928362986586,0.307011,0.3368580573374508,0.19999999999999996,0.340229128600479,126
1833,1793,0.06099806725978851,0.0,111,134.36989369962447,0.386287,0.4499972884889678,0.4444444444444444,0.759073162530933,111
1833,1800,0.004659010097384453,0.0,27,95.06911351377136,0.38181,0.3354903487214368,0.0,0.126590178587585,27
1833,1801,0.0335640087723732,0.0,275,482.46255745903994,0.206774,0.24400154248288963,0.23529411764705888,0.940427941405914,275
1833,1807,0.03130267187952995,0.0,208,383.3704292974547,0.200533,0.2228173238068084,0.21212121212121215,0.316373364129374,208
1833,1810,0.005494814366102219,0.0,450,709.782712893384,0.0868185,0.059157764369997645,0.05882352941176472,0.749012254831642,450
1833,1812,0.025710558518767357,0.0,586,709.782712893384,0.119579,0.09961199249398223,0.11650485436893199,0.131993404867975,586
1833,1816,0.04320491477847099,0.0,162,254.84534032934644,0.277805,0.3294227492473505,0.2727272727272727,0.473948188334131,162
1833,1817,0.015133902430534363,0.0,60,146.82871597815227,0.244909,0.24752734862909642,0.17647058823529416,0.377492567602411,60
1833,1818,0.01985902152955532,1.1102230246251565e-16,18,33.84429972956829,0.621095,0.6774064267018115,0.9,0.537182861998324,18
1833,1820,0.0036217772867530584,0.0,994,709.782712893384,0.0805824,0.01937622682739415,0.029126213592232997,0.0119671215741791,994
1833,1821,0.006514751818031073,0.0,279,709.782712893384,0.138061,0.12168909352853119,0.09090909090909094,0.0974118202226855,279
1833,1823,0.0017531437333673239,0.0,61,279.29085004283695,0.159215,0.27380952380952384,0.0,0.862566461238266,61
1833,1826,0.0014058176893740892,0.0,75,366.7265049073321,1.0,0.7465423772324629,0.0,0.730441398364342,75
1833,1828,0.001326513011008501,0.0,54,264.7404157746001,1.0,0.8102814572000288,0.0,0.356122956891869,54
1833,1829,0.004879229236394167,0.0,406,709.782712893384,0.0982553,0.06922772327017812,0.07692307692307687,0.175488264474684,406
1833,1831,0.0013724244199693203,0.0,110,527.9967058441015,0.0589963,0.07563025210084029,0.0,0.484549014223339,110
1833,1832,0.0038214910309761763,0.0,151,574.2337922712321,0.552574,0.5546820979046312,0.47572815533980584,0.508904233094364,151
1833,1797,0.013653275556862354,0.0,70,183.84546151768433,0.372544,0.3829645832894406,0.19999999999999996,0.657871679633856,70
1833,1813,0.016051223501563072,0.0,31,72.33085109148948,0.286995,0.3281499564579019,0.125,0.66581202134977,31
1833,2650,0.0018678862834349275,0.0,66,290.64081005796226,0.101761,0.15123456790123457,0.0,0.5,66
1833,2651,0.0014478540979325771,0.0,76,359.6182716239975,0.109244,0.1460674157303371,0.0,0.929792818845208,76
1833,2638,0.022950241342186928,0.0,50,101.33845940251346,0.474046,0.5174810822910442,0.46153846153846156,0.172708082262199,50
1833,1834,0.004592278506606817,0.0,110,381.43047553651115,0.620765,0.6511611606078918,0.5,0.804947506335806,110
1833,1838,0.009803645312786102,0.0,86,248.0559949904758,0.511406,0.5657769352259432,0.6,0.123014809172544,86
1833,1841,0.008688000962138176,0.0,143,406.3648524457635,0.534201,0.5723239095262762,0.49514563106796117,0.952286140104795,143
1833,1844,0.035405561327934265,0.0,417,651.2175779838487,0.162069,0.17634933818775356,0.1568627450980392,0.774611869949021,417
1833,2652,0.004225597251206636,0.0,119,434.2143842370467,0.645822,0.6286516845038204,0.5,0.416110217436668,119
1833,1845,0.01908697374165058,0.0,573,709.782712893384,0.178961,0.10490129085613886,0.1456310679611651,0.0912453916346207,573
1833,1847,0.0006111945840530097,0.0,1362,709.782712893384,0.0138631,0.0012677970237534586,0.0,0.788252003084018,1362
1833,2636,0.020063553005456924,0.1388693140158208,1,0.7374528800796852,1.0,0.9693006446214633,0.875,0.401141825390628,1
1833,1799,0.009263971820473671,0.0,15,41.633213681978006,0.648784,0.5117905463226536,0.4285714285714286,0.724645258956077,15
1833,1802,0.008061603643000126,0.0,79,239.74233064503068,0.201908,0.18714548492250827,0.09090909090909094,0.863329670422035,79
1833,1948,0.0029162284918129444,0.0,11,43.105976912800784,0.442571,0.4576124567474048,0.33333333333333337,0.762461024775436,11
1662,2611,0.00016527944535482675,0.0,11,113.6307517392834,0.330647,0.5625,0.33333333333333337,0.516133734525906,11
2013,2611,0.000575237674638629,3.406226634083964e-09,1,9.402270476431491,1.0,0.9411764705882353,0.5,0.93568551168851,1
1690,2613,0.00012057252752128989,0.0,36,323.6580148985169,0.278466,0.47562425683709864,0.33333333333333337,0.717204803008162,36
1694,2614,7.008125248830765e-05,0.0,24,239.63586862881286,1.64307e-14,0.6190476190476191,0.5,0.426529247917922,24
2612,1711,8.47722840262577e-05,0.0,17,180.05965421347523,0.614691,0.3054016620498615,0.0,0.244547478573966,17
132,157,0.17685481905937195,0.0,1229,435.4206219466126,0.602168,0.12116339274767618,0.12925170068027214,0.1519663660031,1229
132,237,0.2283959984779358,2.9742557904999245e-05,312,10.17546267137383,0.415279,0.3818558598497389,0.2978723404255319,0.307032773583802,312
132,257,0.0805935263633728,0.0,278,92.52312082569482,0.149684,0.11678859961083798,0.1273885350318471,0.105423516407504,278
132,574,0.4108791947364807,1.0,178,-0.0,0.690625,0.6818836127774726,0.6181818181818182,0.706434264009041,178
132,591,0.018333161249756813,0.0,4997,709.782712893384,0.574442,0.00032220116231063134,0.0,0.7018909480403,4997
132,645,0.14183272421360016,0.0,2007,709.782712893384,0.658022,0.04387004517347326,0.052631578947368474,0.301530574595942,2007
132,730,0.2623576819896698,0.0,799,59.897732602123746,0.33293,0.29255002217886916,0.26315789473684215,0.536773688879475,799
132,27,0.0006425394676625729,0.0,49,209.75527743598735,1.0,0.927928318789529,0.0,0.718605968269097,49
132,40,0.0005484721041284502,0.0,31,133.5254504117705,1.0,0.9537875938245488,0.0,0.0227111034677566,31
132,43,0.0011542054126039147,0.0,190,709.782712893384,0.314148,0.16666666666666663,0.0,0.168055832613639,190
132,47,0.0034114934969693422,0.0,264,709.782712893384,0.601298,0.6157205240174672,0.5,0.231617439775326,264
132,48,0.0009843648876994848,0.0,94,373.45993875611464,0.380492,0.248,0.0,0.177105185954874,94
132,52,0.00038848110125400126,0.0,24,102.86749528919493,0.0,0.040000000000000036,0.0,0.274061808034733,24
132,53,0.04906554892659187,0.0,873,709.782712893384,0.541978,0.1892268133350764,0.22368421052631582,0.758269240725105,873
132,79,0.0020652858074754477,0.0,221,709.782712893384,0.30101,0.23039999999999994,0.0,0.264868536499353,221
132,88,0.010176090523600578,0.0,706,709.782712893384,0.275614,0.15286794942369264,0.18181818181818177,0.517956723488108,706
132,89,0.006320644170045853,0.0,548,709.782712893384,0.264424,0.1758653921418889,0.1428571428571429,0.198224740415545,548
132,94,0.08623919636011124,0.002459599499224141,126,5.72307356511011,0.854753,0.8248977596787235,0.7894736842105263,0.723030867821472,126
132,98,0.0007440419867634773,0.0,72,307.06084044677215,1.0,0.8958904749679092,0.0,0.26553228566803,72
132,99,0.0010186973959207535,0.0,151,640.9958916026272,1.0,0.7939393119073318,0.0,0.448820370762909,151
132,108,0.003572168992832303,0.0,246,709.782712893384,0.338795,0.29145231185269527,0.25,0.841659815698571,246
132,109,0.0054606175981462,0.0,236,636.5628176024288,0.280133,0.24315316519254682,0.1428571428571429,0.355418652356925,236
132,114,0.0005203308537602425,0.0,49,206.85947487278693,1.13048e-15,0.05769230769230771,0.0,0.0289785271208309,49
132,128,0.305612713098526,0.9999999999979551,265,1.3596901382593535e-12,0.827903,0.6666920278044834,0.43157894736842106,0.388373915363593,265
132,134,0.03565092012286186,0.0,239,255.13210783148324,0.427531,0.4589692611678491,0.40909090909090906,0.984514984852055,239
132,2054,0.000720409385394305,0.0,124,523.9458628975145,0.00203393,0.023622047244094446,0.0,0.69119208751009,124
132,138,0.0017773276194930077,0.0,162,582.6242554941063,0.160329,0.22953650189720953,0.0,0.756476649164634,162
132,139,0.011162357404828072,0.0,147,280.6366037397211,0.441204,0.46349121032783114,0.5555555555555556,0.332763395643903,147
132,140,0.0006085818167775869,0.0,183,704.1616486504369,0.0421885,0.011462633597867922,0.0,0.760417440549095,183
132,145,0.00025872571859508753,0.0,350,709.782712893384,0.00173525,0.0003991342938347575,0.0,0.12935587937382,350
132,1984,0.0007052840664982796,0.0,203,709.782712893384,0.00752827,0.01117817151506928,0.0,0.53485748090008,203
132,148,0.0022668209858238697,0.0,164,534.4644422099755,0.194128,0.1573265098039911,0.0,0.802911951483161,164
132,150,0.04749739170074463,0.0,1164,709.782712893384,0.447383,0.08100733421157325,0.10169491525423724,0.0257492358422809,1164
132,2055,0.0006353443604893982,0.0,110,446.14078484023725,0.0635729,0.03207841390064614,0.0,0.050192763882489,110
132,2056,0.0008760063792578876,0.0,107,455.04048508451604,1.0,0.8492199753427737,0.0,0.0910601568377727,107
132,153,0.010860277339816093,0.0,853,709.782712893384,0.398101,0.2323160454928036,0.23684210526315785,0.718399153904586,853
132,2057,0.0006180863711051643,0.0,44,188.59000500977479,1.0,0.9350412441690947,0.0,0.59715625625084,44
132,2058,0.0006841682479716837,0.0,58,247.84031447505143,1.0,0.9152593363990515,0.0,0.383755244880141,58
132,2059,0.00051860511302948,0.0,26,112.32641079137032,1.0,0.9610960513863973,0.0,0.491793905330003,26
132,627,0.0513123981654644,0.0,2221,709.782712893384,0.405351,0.008450579756176468,0.018181818181818188,0.072423182055308,2221
132,647,0.3941611051559448,1.0,196,-0.0,0.791141,0.732072065005712,0.6578947368421053,0.251531758855174,196
132,682,0.16490784287452698,0.0,1052,399.3702759418395,0.580229,0.14801546146010602,0.1328125,0.578976580476732,1052
132,691,0.5311638712882996,1.0,336,-0.0,1.0,0.5978447282979256,0.48684210526315785,0.204779160682013,336
132,697,0.19982324540615082,0.321568908670958,296,1.070746888292861,0.863667,0.6357194763543795,0.5263157894736843,0.604146464367474,296
132,702,0.2791864573955536,0.9313261665671901,360,0.06405977915959686,0.817059,0.5761978619689079,0.4605263157894737,0.907705372935177,360
132,712,0.028390148654580116,0.0,652,709.782712893384,0.501038,0.3154218949817378,0.2941176470588235,0.28631975966554,652
132,733,0.3346254527568817,0.9999669057419225,473,2.738166557561713e-05,0.431926,0.4842318692967583,0.39473684210526316,0.0643942107736101,473
132,736,0.19656969606876373,0.0,573,102.81840972046336,0.6823,0.3894632891251508,0.27472527472527475,0.594874687752731,573
132,738,0.017574146389961243,0.0,971,709.782712893384,0.32164,0.10719660440670697,0.04761904761904767,0.654399268999957,971
132,965,0.2524022161960602,0.9999998242042176,170,1.1990978662827616e-07,0.716155,0.7079755279994011,0.6451612903225806,0.247747540341147,170
132,971,0.020974788814783096,0.0,788,709.782712893384,0.320706,0.15279041790063963,0.1428571428571429,0.282531630952116,788
132,974,0.040328241884708405,0.0,384,439.2812436467,0.469667,0.42409020061933855,0.40909090909090906,0.0779257755490518,384
132,981,0.26667293906211853,1.0,91,-0.0,0.868949,0.8686740759654337,0.7848101265822784,0.056250736868571,91
132,1183,0.025188935920596123,0.0,366,543.0038574055053,0.569117,0.5463784037900286,0.4473684210526315,0.614988705487626,366
132,1184,0.025369171053171158,0.0,400,605.1056106788342,0.580772,0.5351001588443814,0.42105263157894735,0.180242870535561,400
132,1189,0.03666141629219055,0.0,829,709.782712893384,0.70831,0.2792455005817873,0.25,0.714755589834397,829
132,2060,0.057808179408311844,0.0,304,225.5999011857748,0.277733,0.25499026213489007,0.2321428571428571,0.497769580686727,304
132,1857,0.0003609663690440357,5.400124791776761e-13,5,22.847389258309033,1.0,0.9923997124383347,0.0,0.937857420240896,5
733,157,0.5797168612480164,1.0,220,-0.0,0.998726,0.6868904410338028,0.6258503401360545,0.150969729461158,220
733,529,0.4122345447540283,0.00198986892588382,995,6.118534604566961,0.999999,0.2772421674572396,0.28431372549019607,0.738668004537598,995
733,574,0.3135280907154083,0.008288473581513411,950,4.70402595933438,0.216991,0.12822450762652526,0.1393939393939394,0.385545920692054,950
733,591,0.5037400722503662,0.9999999999999998,956,2.220446049250313e-16,1.0,0.2574073097058699,0.26315789473684215,0.134084846320902,956
733,625,0.37700873613357544,0.9999999999238631,566,5.835842920191436e-11,0.334455,0.3425222062521307,0.31404958677685946,0.47373787783912,566
733,645,0.34732872247695923,0.0,2004,180.2591021645033,1.0,0.054999216959853325,0.0625,0.38055489437898,2004
733,730,0.4695832133293152,0.0,1599,87.70479591430382,1.0,0.20691043577961088,0.1747572815533981,0.292752047305171,1599
733,128,0.09617828577756882,0.0,4666,709.782712893384,0.999955,0.0019878694003204744,0.010526315789473717,0.474135455641806,4666
733,150,0.22557489573955536,0.9999888946220036,243,8.431559422247967e-06,0.452529,0.5970540628948127,0.5423728813559322,0.724912200669298,243
733,53,0.06335370242595673,0.0,1457,709.782712893384,0.193027,0.059496715266731504,0.052631578947368474,0.704111645250461,1457
733,153,0.022738873958587646,0.0,919,709.782712893384,0.275672,0.2046663397121954,0.125,0.249829180961818,919
733,627,0.4802827537059784,1.0,387,-0.0,0.367939,0.43962494150252085,0.35151515151515156,0.460936372941234,387
733,647,0.3461760878562927,0.0,1253,45.01382343155569,0.999618,0.13444474472918855,0.09774436090225569,0.629860737650958,1253
733,682,0.4318060278892517,1.0,493,-0.0,0.410679,0.409952464966299,0.3203125,0.0348652799663386,493
733,691,0.5433983206748962,0.9999999999999829,1380,1.3877787807814553e-14,1.0,0.15126893815659137,0.15000000000000002,0.517949745606503,1380
733,702,0.4076657295227051,0.29253979436796884,842,1.1890090226701453,0.999971,0.34603747312336397,0.2637362637362637,0.39299428324642,842
733,712,0.07158860564231873,0.0,362,187.6486845476369,0.402437,0.5324151251148226,0.47058823529411764,0.67796947173152,362
733,286,0.13096199929714203,0.0,1740,528.7406161359131,0.129643,0.018572617030936045,0.021276595744680882,0.283595444656399,1740
733,488,0.07580000162124634,0.0,895,709.782712893384,0.303273,0.23395043770484025,0.17391304347826086,0.855895927025183,895
733,493,0.001298168208450079,0.0,94,287.8602321654766,0.126474,0.13312636961285618,0.0,0.148955370655978,94
733,506,0.6047375798225403,1.0,755,-0.0,1.0,0.3065446764738793,0.2547169811320755,0.658235159349295,755
733,510,0.19217756390571594,3.37712640074983e-08,394,16.911618211444228,0.443297,0.5319920684523332,0.38095238095238093,0.941909653049432,394
733,516,0.011237161234021187,0.0,59,59.338648809842496,0.67534,0.7509949763382714,0.6,0.5156323638129,59
733,528,0.06053968146443367,0.0,167,43.00448484678014,0.51462,0.6819196593116221,0.5625,0.86554884468747,167
733,538,0.03884599730372429,0.0,331,303.69893873526803,0.394524,0.4781438620969092,0.5,0.599863277304216,331
733,539,0.11715936660766602,0.0,857,307.60645215789174,0.180202,0.11330958135175806,0.09859154929577463,0.966847706385784,857
733,552,0.05722714588046074,0.0,3590,709.782712893384,0.256008,0.0062840063043859695,0.02083333333333337,0.111918408102474,3590
733,554,0.5785599946975708,1.0,284,-0.0,0.999992,0.6405643254375929,0.6170212765957447,0.156560987802859,284
733,559,0.03266260027885437,0.0,772,709.782712893384,0.280223,0.2491442128042357,0.09090909090909094,0.246758442645356,772
733,565,0.13104990124702454,0.0,561,154.29903315406736,0.290992,0.29824235876367466,0.30434782608695654,0.924220743373235,561
733,568,0.05755983293056488,0.002152478725514384,78,5.771712059297563,0.606075,0.7007140349489609,0.782608695652174,0.741510219940738,78
733,571,0.07771974056959152,0.0,8269,709.782712893384,1.0,0.00015909288672755206,0.0,0.744424901280351,8269
733,579,0.5138102173805237,1.0,164,-0.0,0.556101,0.7264919828763663,0.5714285714285714,0.592901683721813,164
733,588,0.02955710142850876,0.0,128,77.13063118573737,0.582193,0.7058487127476278,0.6666666666666667,0.0454897234097651,128
733,594,0.03883229196071625,0.0,134,57.497095321885226,0.573564,0.713020384749531,0.6363636363636364,0.451231506521508,134
733,597,0.3892277181148529,1.0,240,-0.0,0.489954,0.6396973824352088,0.4526315789473684,0.0249631835483849,240
733,632,0.10527866333723068,0.0,424,132.14947105800303,0.324889,0.38943885729157823,0.2647058823529411,0.0687182125939582,424
733,652,0.04559402912855148,0.0,136,44.643253177111944,0.579312,0.7288401369907,0.8155339805825242,0.140667567419709,136
733,661,0.22327956557273865,1.0,99,-0.0,0.693027,0.8483273416569778,0.8095238095238095,0.825287610707082,99
733,663,0.47648918628692627,1.0,195,-0.0,0.649447,0.7355422345619007,0.6336633663366337,0.317312197695891,195
733,665,0.2037009447813034,1.0,107,-0.0,0.543683,0.6653780783326751,0.72,0.0793146858065858,107
733,669,0.019595542922616005,0.0,122,111.58931262712558,0.568276,0.6745634265044258,0.7142857142857143,0.0142852369735513,122
733,673,0.4297110140323639,1.0,354,-0.0,0.380938,0.4693971748102067,0.28985507246376807,0.256852780985713,354
733,674,0.08610844612121582,0.0,3329,709.782712893384,0.387078,0.03160316095350546,0.033333333333333326,0.008580808846319,3329
733,679,0.021730313077569008,2.220446049250313e-16,72,34.797460502731646,0.727554,0.8356291031563923,0.8333333333333334,0.745023540591373,72
733,683,0.12488238513469696,0.0,1236,709.782712893384,0.314529,0.16136815135472926,0.17948717948717952,0.180048376490831,1236
733,688,0.07052896171808243,0.0,1690,709.782712893384,0.326581,0.11170235513643034,0.13636363636363635,0.993468105913595,1690
733,690,0.050559502094984055,0.0,185,77.2991406569598,0.480257,0.6255529363319945,0.5333333333333333,0.55308366133468,185
733,693,0.0012277403147891164,0.0,36,108.55443681199687,0.480492,0.4193548387096774,0.0,0.685621649541662,36
733,697,0.31893453001976013,0.0,934,75.68386078263619,0.942287,0.36461468734238245,0.31034482758620685,0.0039846080468995,934
733,700,0.48963606357574463,1.0,540,-0.0,0.999969,0.44934965975209495,0.29508196721311475,0.0062807385910458,540
733,708,0.05592238903045654,0.0,3743,709.782712893384,0.290799,0.008533718499429743,0.027027027027026973,0.577904633729399,3743
733,710,0.012192778289318085,0.0,545,709.782712893384,0.219264,0.1730947249231236,0.125,0.119822079892149,545
733,716,0.0011012069880962372,0.0,94,329.91348025959377,1.0,0.9121539176656046,0.0,0.699409920189154,94
733,717,0.019838988780975342,0.0,129,118.21763028403997,0.598946,0.7194382610593109,0.6666666666666667,0.671579315815621,129
733,718,0.22170892357826233,7.818924729896537e-09,461,18.38506394089882,0.499242,0.5601183042919713,0.3589743589743589,0.0643407322343462,461
733,722,0.0711042582988739,2.4143097965279026e-07,142,14.770259316066515,0.599844,0.7894166822373033,0.6428571428571428,0.711650701746188,142
733,725,0.3589676022529602,0.0,1144,113.00991386179523,0.999997,0.324755564600811,0.22807017543859653,0.789319432074253,1144
733,726,0.0587884783744812,0.0,2371,709.782712893384,0.244868,0.026924064499527,0.02857142857142858,0.938130365758581,2371
733,727,0.026206091046333313,0.0,194,178.92660943997592,0.581769,0.7155361989799736,0.6666666666666667,0.143448468999989,194
733,728,0.004307670518755913,0.0,124,288.1473140630578,0.399498,0.49067656188009057,0.33333333333333337,0.450340590239778,124
733,732,0.0008020193781703711,6.575663187535774e-05,1,4.47011635285454,1.0,0.9990227592502138,0.0,0.36390607093593,1
733,692,0.06815632432699203,0.0,1044,709.782712893384,0.342605,0.22103519771503743,0.21052631578947367,0.606963724946016,1044
733,736,0.37198907136917114,0.9999999999999999,437,1.1102230246251565e-16,0.421585,0.4875927731993872,0.3516483516483516,0.355296003917627,437
733,737,0.22181865572929382,1.0,159,-0.0,0.702685,0.8471046402924014,0.7961165048543689,0.592528921867167,159
733,738,0.050995342433452606,0.0,643,627.124412125638,0.24908,0.23444174634830206,0.19047619047619047,0.792860699171727,643
733,739,0.011023751460015774,0.0,3115,709.782712893384,0.0705759,0.00042369641755624077,0.0,0.883036592548683,3115
733,2190,0.11069012433290482,0.9362399390386011,128,0.05515681575027187,0.702914,0.859506437685094,0.8125,0.052947932469808,128
733,952,0.03107733465731144,0.0,1327,709.782712893384,0.10043,0.024852701065833482,0.050000000000000044,0.0074153426292228,1327
733,958,0.010658327490091324,0.0,694,709.782712893384,0.147754,0.08645116361215854,0.09999999999999998,0.403694049451267,694
733,963,0.010681605897843838,0.0,106,149.24517306750795,0.454914,0.49014987696613466,0.5714285714285714,0.549612426821771,106
733,965,0.3417035937309265,1.0,291,-0.0,0.428605,0.5532513908269883,0.3978494623655914,0.677663431114469,291
733,971,0.023301860317587852,0.0,1292,709.782712893384,0.129337,0.04158731936117199,0.0,0.661695252257265,1292
733,974,0.0867246761918068,2.3008139282687523e-08,172,17.129338660252955,0.521984,0.6839291293134859,0.5454545454545454,0.344131682380011,172
733,981,0.1408502161502838,0.0,2139,709.782712893384,0.242742,0.0341016564633837,0.03797468354430378,0.648045962736749,2139
733,987,0.009081070311367512,0.0,1387,709.782712893384,0.0500528,0.005630677250474947,0.0,0.0104065521799589,1387
733,1183,0.05658837407827377,1.0464185073999488e-11,135,24.63716781813922,0.628715,0.8035460785251601,0.8181818181818181,0.668453943454737,135
733,1184,0.03274274989962578,0.0,993,709.782712893384,0.261723,0.1957715821425574,0.09090909090909094,0.500694517669998,993
733,1189,0.11762251704931259,1.5504522099529794e-07,231,15.312985498134234,0.552894,0.7185705101574273,0.6190476190476191,0.394204551676938,231
733,1990,0.0004559597291518003,1.9993789935890405e-06,2,8.250919376447523,1.0,0.9980464641462312,0.0,0.750289797687468,2
1007,1014,0.0043540350161492825,3.3306690738754696e-15,5,27.081742933902046,0.886583,0.8449973871097817,0.5,0.425155645160489,5
1671,1704,0.000198565045138821,0.0,46,326.7690765731536,0.435147,0.46059549587935944,0.5,0.132811104727876,46
1671,1731,0.0001477311016060412,0.0,26,192.9817052454739,0.540905,0.6614300092885477,0.5,0.686390470079715,26
1680,1721,0.00014566707250196487,0.0,7,58.74584518723028,1.0,0.9102564102564102,0.5,0.691205338194319,7
1691,1710,5.326026075636037e-05,0.0,50,458.4346063799923,0.516177,0.576271186440678,0.5,0.280525394522398,50
1700,1708,6.803374708397314e-05,0.0,52,474.86242137975756,0.351069,0.4767573696145124,0.33333333333333337,0.216824409014945,52
1353,157,0.09483063220977783,0.0,322,175.22642084824622,0.284715,0.2630184752861643,0.24390243902439024,0.291529912835697,322
