source,target,df_alpha,gloss_alpha,global_score,lans_alpha,ecm_alpha,nc_alpha,mlf_score,weight,pf_alpha
591,2183,0.8810471140850009,0.786886,110,0.8461538461538461,0.26866215467453003,0.9999999999206961,4.4814152389998596e-11,110,0.0105580634156591
591,729,0.46221417455393365,0.418423,192,0.4347826086956522,0.22218209505081177,7.771561172376096e-16,34.088470088229975,192,0.137630054845367
591,730,0.6868976615546754,0.560937,351,0.504424778761062,0.7037191987037659,1.0,-0.0,351,0.0407612183105086
591,733,0.35157773239577184,0.370675,956,0.17699115044247793,0.4551890194416046,1.0,-0.0,956,0.128460054438139
591,736,0.010052895063342615,0.0857072,2659,0.008849557522123908,0.050913214683532715,0.0,709.782712893384,2659,0.0028740375191845
591,738,0.7999571903673985,0.728859,102,0.9047619047619048,0.3496854603290558,0.9999999787565248,1.266265655909483e-08,102,0.312285066952162
591,739,0.5307302218637503,0.439366,270,0.423728813559322,0.49629753828048706,1.0,-0.0,270,0.659857335118501
591,2067,0.8220332122394038,0.730727,120,0.625,0.2940710186958313,0.9999632690044168,2.5512403632058985e-05,120,0.321788364689302
591,741,0.5173297605293319,0.434115,389,0.3538461538461538,0.5236684679985046,1.0,-0.0,389,0.516007074549808
591,2189,0.07057773328428052,0.147275,1236,0.05555555555555558,0.044574588537216187,0.0,709.782712893384,1236,0.286407670695825
591,2191,0.16859828176028324,0.250914,1266,0.10619469026548678,0.08223618566989899,0.0,709.782712893384,1266,0.0978466856748932
591,2194,0.1609015804561572,0.247188,1280,0.09734513274336287,0.0655655562877655,0.0,709.782712893384,1280,0.310461474192615
591,927,0.18715210033490925,0.195478,358,0.2857142857142857,0.0992535650730133,0.0,256.23502461944764,358,0.0032679297460373
591,929,0.2593246117936615,0.272105,655,0.2692307692307693,0.16903051733970642,0.0,266.82078790115,655,0.959358330704212
591,2050,0.36702529559383845,0.365221,68,0.2857142857142857,0.04809173569083214,0.0,87.62400617773415,68,0.115467264651465
591,930,0.12233826341897569,0.144564,401,0.13636363636363635,0.07390249520540237,0.0,340.31930607860863,401,0.279986118702474
591,931,0.33383655605502605,0.326391,169,0.25,0.058352112770080566,0.0,205.19190989191662,169,0.0257292632988112
591,932,0.14288515067927776,0.177877,600,0.11764705882352944,0.06968416273593903,0.0,598.9002496125129,600,0.131944738449594
591,934,0.16342068432429457,0.169131,277,0.15384615384615385,0.05466768518090248,0.0,326.04235951408776,277,0.468029443184552
591,1894,0.1968208145800222,0.234199,761,0.23008849557522126,0.12683215737342834,0.0,447.2456772644307,761,0.0020701135448138
591,965,0.02330155839369985,0.0790445,1542,0.05063291139240511,0.07259505242109299,0.0,515.9769747194164,1542,0.619980445343315
591,971,0.42007346272786916,0.372501,373,0.4601769911504425,0.20432743430137634,0.0,104.40990183663419,373,1.4439454412450401e-09
591,974,0.26495785451493314,0.271257,588,0.2272727272727273,0.14766499400138855,0.0,301.0726304831178,588,0.371400898187705
591,981,0.8426189430992489,0.743748,119,0.7230769230769231,0.7454709410667419,1.0,-0.0,119,1.15675176497348
591,984,0.006287498842384331,0.0549023,2210,0.0,0.015679731965065002,0.0,709.782712893384,2210,0.787488637528791
591,985,0.2646303645065048,0.256416,308,0.3846153846153846,0.08374664932489395,0.0,286.4467979645903,308,0.807103760967359
591,986,0.23942669276997308,0.263609,745,0.23893805309734517,0.1490105390548706,0.0,371.78831549776896,745,0.0179532028168875
591,987,0.03028277840227045,0.0772101,1085,0.04166666666666663,0.03062203712761402,0.0,709.782712893384,1085,0.0823069885351495
591,995,0.3282108430711028,0.300179,269,0.42105263157894735,0.14267434179782867,0.0,135.43048677958467,269,0.419934618162981
591,1002,0.2034691851892192,0.221725,347,0.0,0.05237065255641937,0.0,452.182566619104,347,0.594342820594488
591,1005,0.11897145783488416,0.169724,850,0.18918918918918914,0.12258622795343399,0.0,395.4629256410796,850,0.124361631309935
591,2195,0.11738667527222713,0.131106,323,0.09090909090909094,0.03651045262813568,0.0,471.3160763981854,323,0.25700831911968
591,1187,0.28659881076879756,0.354905,1250,0.12389380530973448,0.20153070986270905,0.0,362.99688936110715,1250,0.269583981536424
591,1404,0.35574880935587283,0.377016,73,0.23529411764705888,0.11354357749223709,0.0,40.68264727763475,73,0.639274109273528
591,1412,0.25450137490985203,0.243614,298,0.2222222222222222,0.1096482127904892,0.0,204.98688152887428,298,0.0039188280590435
591,2249,0.31094572147019195,0.340621,179,0.25,0.026356166228652,0.0,347.8067467520489,179,0.579838875424708
591,1417,0.7360025270780352,0.629669,158,0.5,0.5397759079933167,1.0,-0.0,158,0.174343572828561
591,1421,0.3728765419924962,0.408418,107,0.5,0.0603838749229908,0.0,121.75556925928247,107,0.0846431140689096
591,1422,0.31719817192423694,0.311796,493,0.35398230088495575,0.1270597279071808,0.0,319.04111902454974,493,0.0432834138554498
591,1426,0.324719116903066,0.341913,70,0.4,0.1696052849292755,1.5586512303045197e-08,17.221609146822722,70,0.535021604800806
591,2068,0.34728209005970145,0.348287,156,0.2666666666666667,0.11153359711170197,0.0,101.43465311522634,156,0.0016688342503614
591,2069,0.8114958107403054,0.769438,57,0.7142857142857143,0.11784131079912186,6.39696765392106e-06,11.30188422084677,57,0.0118292420808196
591,1423,0.8693077520318406,0.820345,16,0.6,0.07749693840742111,0.006834421989824091,4.251003333132418,16,0.48380614884758
627,488,0.8197166613231063,0.671044,126,0.6956521739130435,0.4578609764575958,0.999999999999998,9.992007221626415e-16,126,0.53038714042462
627,494,0.2941056579409913,0.413168,64,0.25,0.06929812580347061,0.0,89.65066461381431,64,0.627174161203359
627,495,0.7064576767422398,0.713188,100,0.6666666666666667,0.06323321908712387,0.0,138.16586200034078,100,0.529235964097804
627,502,0.4437053125,0.429377,144,0.5,0.0820661187171936,0.0,189.89725642229513,144,0.0236410244357504
627,506,0.2157281757534686,0.164754,949,0.10344827586206895,0.3568783700466156,1.0,-0.0,949,0.820021491388819
627,510,0.5944511533605136,0.412044,290,0.38620689655172413,0.4618161618709564,0.9999990054513295,7.514214937927046e-07,290,0.220952311325541
627,516,0.12619427316420495,0.185697,345,0.0,0.02592812106013298,0.0,709.782712893384,345,0.140775491698744
627,520,0.768091245994435,0.605396,158,0.5931034482758621,0.39013662934303284,0.9952871619685155,0.003764386763860035,158,0.292076271313727
627,527,0.5846161363401277,0.504392,151,0.5,0.4857214689254761,0.9999976569947562,1.6193697115524453e-06,151,0.441149024548956
627,529,0.7724479158176264,0.576192,175,0.5517241379310345,0.7402253746986389,1.0,-0.0,175,0.35173814264694
627,533,0.5528169014084507,0.580117,127,0.5,0.029043735936284065,0.0,297.1005589095701,127,0.0840381440314167
627,535,0.6723106591547302,0.648515,179,0.5379310344827586,0.08189159631729126,0.0,205.44434874624713,179,0.0667464113463721
627,539,0.539438957804582,0.414371,230,0.4620689655172414,0.5306777954101562,1.0,-0.0,230,0.638871111129108
627,541,0.3045982066388132,0.243107,818,0.15172413793103445,0.07990225404500961,0.0,709.782712893384,818,0.0658868202354535
627,548,0.41463396593165947,0.293401,543,0.22758620689655173,0.19765613973140717,0.0,216.6699762841236,543,0.122420666470709
627,552,0.8210261881482652,0.635702,147,0.6275862068965516,0.6645726561546326,1.0,-0.0,147,0.143976208309594
627,553,0.7071129707112971,0.699666,70,0.5,0.03754471242427826,0.0,136.6912937031244,70,0.932538798828835
627,554,0.4119317687205274,0.280193,512,0.24812030075187974,0.5035099387168884,1.0,-0.0,512,0.820822050557391
627,555,0.8475376303153866,0.727488,95,0.8344827586206897,0.58378666639328,1.0,-0.0,95,0.29627194633756
627,559,0.2827855233857438,0.237486,706,0.1586206896551724,0.08666850626468658,0.0,709.782712893384,706,0.493721146028666
627,562,0.4943464097500849,0.511633,180,0.5,0.060105159878730774,0.0,290.9177198033602,180,0.444283699456783
627,565,0.5641428902307931,0.418184,250,0.4275862068965517,0.46498143672943115,0.9999945709247794,4.09905208924638e-06,250,0.94279240069293
627,568,0.9865184361875431,0.960625,3,0.9565217391304348,0.5234055519104004,1.0,-0.0,3,0.492582100866969
627,571,0.7881555904166293,0.531536,236,0.4482758620689655,0.7459821105003357,1.0,-0.0,236,0.24639626116401
627,578,0.710091986481051,0.468693,288,0.3931034482758621,0.3085637390613556,9.796303001563533e-05,8.990895489733727,288,0.451892534016328
627,579,0.30243662909058167,0.232813,516,0.24137931034482762,0.40419086813926697,1.0,-0.0,516,0.589831102630804
627,586,0.6845600809620607,0.57022,156,0.46153846153846156,0.2526828646659851,1.5720758028692217e-12,26.556425254715204,156,0.427494265405305
627,597,0.7038711621077518,0.515283,201,0.4896551724137931,0.6900823712348938,1.0,-0.0,201,0.291308573303028
627,604,0.06859562369525474,0.122318,670,0.0,0.01911086216568947,0.0,709.782712893384,670,0.256854714720156
627,607,0.7057179243269,0.689749,94,0.75,0.08611614257097244,0.0,99.30985578950343,94,0.194915145366294
627,610,0.8633599898542851,0.76486,59,0.6666666666666667,0.08156241476535797,0.0,42.30978972062319,59,0.0466539134918516
627,611,0.13095475955051206,0.119061,1436,0.05517241379310345,0.059864822775125504,0.0,709.782712893384,1436,0.22680196835528
627,613,0.1961305818043061,0.178627,827,0.13793103448275867,0.09918320924043655,0.0,689.2193254307955,827,0.0125949743351215
627,617,0.867778615145788,1.0,59,0.0,0.012429436668753624,0.0,185.67942105718416,59,0.304456097572204
627,620,0.41567772677804227,0.409293,121,0.2857142857142857,0.08894399553537369,0.0,149.6229689508916,121,0.0710642056158566
627,622,0.25783015974960843,0.179234,704,0.16551724137931034,0.0671943873167038,0.0,709.782712893384,704,0.601170014213559
627,625,0.7145192928492414,0.588875,141,0.5698924731182795,0.712252140045166,1.0,-0.0,141,0.0346962416557563
627,564,0.17171906475014787,0.193566,413,0.125,0.0484737828373909,0.0,686.8075480846676,413,0.809706324770105
627,628,0.6685331675365003,0.616643,106,0.6666666666666667,0.2297169417142868,1.4956924587750109e-12,26.457184954549408,106,0.797946718113302
627,632,0.7378703131191092,0.609058,138,0.6965517241379311,0.519116222858429,0.999999999999999,5.551115123125785e-16,138,0.292249324904484
627,642,0.7467966241319768,0.644886,144,0.6413793103448275,0.18063116073608398,0.0,45.5399543506023,144,0.0960615851441696
627,643,0.8262140974029675,0.722322,96,0.8076923076923077,0.49885687232017517,1.0,-0.0,96,0.64004041603374
627,647,0.4729078687768018,0.319188,437,0.2827586206896552,0.5502220988273621,1.0,-0.0,437,0.876528212164241
627,648,0.363251712455121,0.215133,1035,0.06896551724137934,0.3800038695335388,1.0,-0.0,1035,0.153890021710038
627,2197,0.7256216903873842,0.683329,82,0.625,0.17408469319343567,7.66053886991358e-15,31.511773559666292,82,0.61228871787055
627,2235,0.8608837970540099,0.826403,85,0.5,0.05202706530690193,0.0,107.51158440495634,85,0.179629474880371
627,650,0.16745839564509024,0.171318,822,0.1448275862068965,0.06437324732542038,0.0,709.782712893384,822,0.757322389937839
627,2176,0.4719798189596379,0.482878,159,0.33333333333333337,0.04157612845301628,0.0,317.0715187706231,159,0.137224562536692
627,651,0.5007249996726905,0.313737,517,0.23448275862068968,0.4717728793621063,1.0,-0.0,517,0.595786180570583
627,653,0.8050504134178667,0.642912,144,0.6413793103448275,0.36316168308258057,0.997330221929591,0.0020804253578190542,144,0.622349043123449
627,2236,0.7568461309894661,0.750828,84,0.6666666666666667,0.06858440488576889,0.0,101.30667953613171,84,0.0574505014947579
627,2216,0.2597186290808484,0.253771,195,0.2857142857142857,0.060298047959804535,0.0,307.88147627477997,195,0.373951937329568
627,661,0.7818072152715617,0.615687,148,0.6206896551724138,0.6036667227745056,1.0,-0.0,148,0.556590798189947
627,663,0.49879335652694556,0.333187,424,0.2896551724137931,0.5280272364616394,1.0,-0.0,424,0.0667047615146109
627,667,0.4154570185987386,0.344062,229,0.28125,0.3026374578475952,7.948086633291496e-13,27.34863338300922,229,0.733408427552811
627,668,0.6554200079794686,0.659523,142,0.5,0.08003073185682297,0.0,170.70808776109072,142,0.553392346510719
627,673,0.3336027475330936,0.249456,509,0.19791666666666663,0.39738714694976807,1.0,-0.0,509,0.149530434745548
627,674,0.2053118148114521,0.142146,1575,0.04137931034482756,0.10570047795772552,0.0,709.782712893384,1575,0.127602502981975
627,2179,0.7202317533834057,0.659833,51,0.6666666666666667,0.06175029277801514,0.0,69.26252896391888,51,0.730072132350121
627,677,0.6876038404887711,0.619858,144,0.6413793103448275,0.10598855465650558,0.0,126.26517210521638,144,0.208213898232824
627,682,0.3672292036499072,0.263871,508,0.26206896551724135,0.45967957377433777,1.0,-0.0,508,0.0183937337895031
627,683,0.40732707187964745,0.265646,616,0.2068965517241379,0.3042309880256653,1.021405182655144e-14,31.89030709044575,616,0.567244852832628
627,688,0.7379120476352634,0.504265,245,0.4413793103448276,0.3910130560398102,0.9949352664239852,0.004232749007728385,245,0.532509302128869
627,689,0.8839664273600846,0.746182,98,0.8206896551724138,0.44942355155944824,1.0,-0.0,98,0.524661871649368
627,690,0.07240283790076651,0.100208,960,0.06666666666666665,0.03724759817123413,0.0,709.782712893384,960,0.245990550891369
627,691,0.19397840321118553,0.153404,1024,0.07586206896551728,0.3204188942909241,1.0,-0.0,1024,0.777502011289427
627,692,0.05157145592704415,0.0788354,1971,0.02758620689655178,0.023771364241838455,0.0,709.782712893384,1971,0.147190189213296
627,695,0.3767433458992534,0.263717,596,0.21379310344827585,0.20692427456378937,0.0,201.83267220635034,596,0.227313354692359
627,697,0.09602923790291218,0.0922117,2146,0.01379310344827589,0.07769551128149033,0.0,666.7216021578165,2146,0.334066271104154
627,700,0.505201010610629,0.340444,414,0.29655172413793107,0.5483505725860596,1.0,-0.0,414,0.714989903167826
627,702,0.5172655071295371,0.326498,497,0.2689655172413793,0.5225061774253845,1.0,-0.0,497,0.957421428327769
627,708,0.8628739319095617,0.698204,121,0.7655172413793103,0.6181672811508179,1.0,-0.0,121,0.84174963608772
627,709,0.5757598433477779,0.519486,152,0.4545454545454546,0.1856675148010254,0.0,74.63138423025386,152,0.111495764689406
627,712,0.28822427375327575,0.229785,701,0.1724137931034483,0.12804514169692993,0.0,504.11645630909584,701,0.738755530992697
627,718,0.8235154883805964,0.654702,134,0.7103448275862069,0.6063678860664368,1.0,-0.0,134,0.166754702816548
627,720,0.08013112813064549,0.0913069,2039,0.020689655172413834,0.031061070039868355,0.0,709.782712893384,2039,0.382860070614616
627,724,0.4242918852258978,0.2723,658,0.18620689655172418,0.26478755474090576,0.0,85.28874060423766,658,0.733629441862753
627,725,0.8296453571068294,0.587324,195,0.496551724137931,0.6940999627113342,1.0,-0.0,195,0.301090399327603
627,726,0.6742000527889291,0.457108,271,0.4137931034482759,0.475888192653656,0.9999999999889235,7.479905583835041e-12,271,0.609704942267431
627,2183,0.3433718412068343,0.234445,893,0.12413793103448278,0.10677278786897659,0.0,709.782712893384,893,0.781081130153552
627,729,0.5899947915302902,0.528217,132,0.6521739130434783,0.33400624990463257,9.265233453270572e-05,8.925337565064764,132,0.0232864804541723
627,730,0.5872464705934706,0.354154,497,0.2689655172413793,0.552883505821228,1.0,-0.0,497,0.0239371997042193
627,733,0.6560255414936503,0.410741,387,0.3172413793103448,0.6199507117271423,1.0,-0.0,387,0.807161850750427
627,2185,0.7755342232483611,0.71325,108,0.8,0.12089911103248596,0.0,64.2146289799093,108,0.0383051563622508
627,735,0.21739899925837625,0.164052,1081,0.06206896551724139,0.13314256072044373,0.0,503.9342625867627,1081,0.722581576304667
627,736,0.6072821521143033,0.411709,295,0.3793103448275862,0.6150010824203491,1.0,-0.0,295,0.905528492710421
627,737,0.21135800175614938,0.148044,1453,0.0482758620689655,0.11121582239866257,0.0,693.8907007217853,1453,0.778218089188031
627,738,0.7053801860211336,0.571317,159,0.5724137931034483,0.37291011214256287,0.3650146545782895,0.9280709290529872,159,0.71166700274879
627,739,0.685970165132252,0.550163,161,0.5423728813559322,0.6114953756332397,1.0,-0.0,161,0.799088508833475
627,741,0.727837682015885,0.542445,188,0.5172413793103448,0.6592717170715332,1.0,-0.0,188,0.0694720358069834
627,2189,0.6996102455593205,0.550624,178,0.5448275862068965,0.3310028314590454,0.003215797392224218,5.507795268336007,178,0.176545337111983
627,2190,0.8959709080086832,0.756599,93,0.8482758620689655,0.3867992162704468,1.0,-0.0,93,0.0047100852982229
627,2191,0.7802752229591143,0.579044,185,0.5241379310344827,0.3482618033885956,0.8942554356376191,0.09772725963250643,185,0.0431558370463972
627,2256,0.9786078021331204,1.0,9,0.0,0.009313921444118023,1.5543122344752192e-15,29.886520724036966,9,0.351413843801216
627,2193,0.8121651557047703,0.775183,89,0.8,0.12736624479293823,0.0,41.184125015605346,89,0.582643052199325
627,2194,0.8583950848130185,0.717929,114,0.7931034482758621,0.33384600281715393,0.9999834020016667,1.1260118019042429e-05,114,0.286548350062401
627,932,0.3028082625672788,0.260838,377,0.3310344827586207,0.14735807478427887,0.0,261.28898297293364,377,0.865070191540612
627,934,0.4335617582565696,0.414903,133,0.46153846153846156,0.16274499893188477,0.0,87.21421896918314,133,0.0905679929049724
627,935,0.3222648490915395,0.293544,48,0.30000000000000004,0.08907829970121384,0.0,54.93669764600411,48,0.743241805131691
627,936,0.43708485080295223,0.422687,123,0.4,0.1300753951072693,0.0,106.518133790112,123,0.610586058953109
627,1894,0.4372650057456958,0.324391,394,0.31034482758620685,0.2566835582256317,0.0,88.24099148905329,394,0.870313954626234
627,938,0.5318881015786089,0.51068,159,0.5724137931034483,0.08153306692838669,0.0,205.58098466449556,159,0.223536696818156
627,939,0.281382362616278,0.283321,361,0.2857142857142857,0.06367480009794235,0.0,549.2537624666486,361,0.425575965617888
627,940,0.7316017316017316,0.711392,62,0.5,0.039052579551935196,0.0,116.25754795351726,62,0.40787035632781
627,947,0.3289289530462206,0.296098,235,0.33333333333333337,0.09343339502811432,0.0,278.1253942187631,235,0.658070594783581
627,952,0.6974769154425641,0.587952,135,0.55,0.5329782962799072,0.9999999999999973,1.4432899320127045e-15,135,0.234718417833273
627,958,0.661017458606922,0.584033,131,0.6,0.19542260468006134,0.0,49.29609338558797,131,0.0673741307625483
627,961,0.8672053518149992,0.782122,19,0.75,0.19572396576404572,0.18348624088368026,1.3760431812350162,19,0.871686525781632
627,963,0.3740644648055279,0.361977,143,0.4285714285714286,0.08152477443218231,0.0,189.57911859293287,143,0.382506684295887
627,965,0.26904097449514885,0.214533,547,0.189873417721519,0.3159051239490509,0.6048723318186615,0.4760777632039626,547,0.759607221403407
627,966,0.38482569567575964,0.305726,338,0.34375,0.28064727783203125,0.0,51.045860884314806,338,0.826495283403686
627,968,0.6220802850869642,0.571194,189,0.5103448275862069,0.09516230970621109,0.0,200.17555486440438,189,0.141770001115754
627,969,0.6348576506598251,0.569061,41,0.8333333333333334,0.10691215842962265,0.0,36.65987038478787,41,0.43223806138169
627,971,0.41314048989223573,0.318347,380,0.32413793103448274,0.22385501861572266,0.0,128.8728285915113,380,0.338299791199865
627,972,0.665866149414303,0.636044,119,0.7862068965517242,0.10224111378192902,0.0,112.44781231756278,119,0.338861222378863
627,974,0.7660273691523289,0.656099,121,0.6818181818181819,0.4169537425041199,0.9995640211984717,0.00031847832463630045,121,0.431871116893487
627,975,0.8198069123556152,0.784641,66,0.8,0.12798820436000824,7.582823258189819e-14,29.13457383905453,66,0.215217768224291
627,976,0.5804531393174912,0.577247,87,0.33333333333333337,0.10407520085573196,0.0,87.5458217925626,87,0.576610870836402
627,979,0.8775294738815388,0.77176,30,0.75,0.10807045549154282,2.8565566220217775e-06,11.790422346401536,30,0.463370286753714
627,981,0.6736975550694911,0.453681,274,0.40689655172413797,0.6103468537330627,1.0,-0.0,274,0.23353329055067
627,982,0.41976227026326063,0.363943,217,0.4285714285714286,0.09144516289234161,0.0,264.12205121854055,217,0.977095187032065
627,2257,0.3581378325390854,0.312081,246,0.375,0.09011199325323105,0.0,301.78518349961837,246,0.0394314834179811
627,2258,0.3744016848297935,0.359542,125,0.4,0.057879459112882614,0.0,207.459779722639,125,0.639017152013088
627,2259,0.6016452840713649,0.472219,43,0.75,0.06648718565702438,0.0,59.86322677596346,43,0.0993240489726414
627,983,0.12310713776918347,0.140706,375,0.0,0.03815154358744621,0.0,676.3306025131399,375,0.663486733127769
627,984,0.022251846673747022,0.0475088,1687,0.03448275862068961,0.02531088888645172,0.0,709.782712893384,1687,0.365688252359473
627,985,0.5083773384752954,0.453473,161,0.5586206896551724,0.1901930570602417,0.0,81.16975145354678,161,0.637080094788835
627,986,0.19625634833733074,0.173174,845,0.13103448275862073,0.11777143180370331,0.0,548.7077623212443,845,0.386112320821961
627,987,0.37867682504132016,0.298452,318,0.25,0.23143084347248077,0.0,99.72924458446528,318,0.231797124007024
627,995,0.39237273343621615,0.331675,227,0.4758620689655172,0.20375873148441315,0.0,101.11059712966137,227,0.210775766023531
627,1005,0.19960197961767834,0.179424,648,0.19310344827586212,0.1693938672542572,0.0,222.56888352881293,648,0.792999290120889
627,2195,0.41505483982725344,0.403647,141,0.4545454545454546,0.13589182496070862,0.0,116.86363923206561,141,0.265763561845874
627,1187,0.38725562067995667,0.232639,954,0.096551724137931,0.2132369726896286,0.0,181.04670790332614,954,0.418924232292033
627,1417,0.1660198527253508,0.151633,909,0.11724137931034484,0.14754578471183777,0.0,299.09244677522497,909,0.508912530300472
627,2068,0.3725545228707694,0.360753,146,0.33333333333333337,0.16021515429019928,0.0,96.82113008603628,146,0.80801553894465
627,949,0.7577156103288127,0.650479,30,0.75,0.1686083823442459,1.6682016573232872e-05,10.115224419946768,30,0.994173658061408
627,1423,0.8849003277405805,0.855709,14,0.8,0.12639489769935608,0.01500097843772974,3.4999764033806273,14,0.741147956938933
645,647,0.16878383208867276,0.196291,1034,0.1063829787234043,0.2756752669811249,0.1753754332398303,1.695400160486796,1034,0.212238352385134
645,648,0.03877005812083156,0.145133,3288,0.0,0.07006978988647461,0.0,709.782712893384,3288,0.703824308228672
645,682,0.617474077626176,0.485608,245,0.5241935483870968,0.6590843200683594,1.0,-0.0,245,0.483025459955363
645,691,0.3771686158183012,0.312387,610,0.26595744680851063,0.5280823707580566,1.0,-0.0,610,0.628557269091075
645,702,0.5165773057777707,0.399878,498,0.34042553191489366,0.5126194953918457,1.0,-0.0,498,0.601671775135173
645,730,0.5319335311152131,0.406668,589,0.2872340425531915,0.4956432580947876,1.0,-0.0,589,0.484497317209532
645,733,0.11005591539149151,0.187471,2004,0.03191489361702127,0.1345054656267166,0.0,365.5712115359117,2004,0.0025723544209394
645,981,0.535879621349544,0.413719,432,0.3829787234042553,0.45658600330352783,0.9999999999999565,3.064215547965479e-14,432,0.0038980839443785
645,529,0.2249114475885372,0.23458,1004,0.12765957446808507,0.2662507891654968,4.1522341120980855e-14,30.56945164658459,1004,0.308833238835245
645,571,0.6711200447449963,0.503462,395,0.43617021276595747,0.6267404556274414,1.0,-0.0,395,0.936719777056567
645,663,0.2622863618707899,0.253832,813,0.15957446808510634,0.3185587525367737,0.08646458314496974,2.384364063208478,813,0.153866266355239
645,700,0.6949426378152118,0.544178,221,0.6346153846153846,0.6817943453788757,1.0,-0.0,221,0.194772154869418
645,929,0.7180921219596357,0.606127,164,0.6538461538461539,0.3012544810771942,0.6548697033407092,0.38124453814235665,164,0.713280337087586
645,1894,0.7308673877033395,0.623958,151,0.75,0.28444865345954895,0.5101801958411735,0.6115175038435633,151,0.979693746864975
645,554,0.33258775878833646,0.288348,635,0.18045112781954886,0.444685161113739,1.0,-0.0,635,0.811017914370868
645,579,0.7615151357914978,0.67325,118,0.6991869918699187,0.7542687058448792,1.0,-0.0,118,0.815437481157399
645,625,0.5323869119917419,0.425677,264,0.4193548387096774,0.5357658863067627,1.0,-0.0,264,0.742975117538208
645,506,0.34294876594149926,0.296262,663,0.22340425531914898,0.5126519799232483,1.0,-0.0,663,0.5274111188825
645,597,0.45869053445564867,0.36764,445,0.32183908045977017,0.46804842352867126,1.0,-0.0,445,0.42905438551937
645,488,0.32052479110009846,0.290995,706,0.19148936170212771,0.12596742808818817,0.0,412.2863636948492,706,0.169049735019176
645,510,0.5362543592407049,0.420741,347,0.41463414634146345,0.33925196528434753,0.009719210687764823,4.488667206612838,347,0.421294655437705
645,527,0.5157448528627024,0.449275,186,0.4347826086956522,0.3453632891178131,0.16217242490712191,1.7090648572526794,186,0.0452732729833875
645,536,0.7757761423038275,0.667612,164,0.5555555555555556,0.11412166804075241,0.0,46.500949375471684,164,0.0407200418489961
645,537,0.4566833717508292,0.381962,396,0.26315789473684215,0.14725923538208008,0.0,185.63404549521675,396,0.056025588566889
645,538,0.242237805905534,0.249562,617,0.08333333333333337,0.05173187330365181,0.0,709.782712893384,617,0.223016841665223
645,539,0.6221929370405576,0.525517,177,0.6142857142857143,0.5268897414207458,1.0,-0.0,177,0.021281745599765
645,548,0.7337333878122108,0.59369,194,0.5263157894736843,0.2310601770877838,0.001100016621991995,6.566464860415782,194,0.557015642973771
645,552,0.6985170051020979,0.531493,267,0.4375,0.4801376163959503,1.0,-0.0,267,0.021576589634355
645,555,0.7577930484357432,0.629776,159,0.5454545454545454,0.39041638374328613,0.9999999996936615,1.9175705469782764e-10,159,0.881005103693378
645,565,0.734770957813693,0.635849,135,0.6444444444444444,0.4703521430492401,1.0,-0.0,135,0.822207248285557
645,618,0.38153613931403085,0.330321,339,0.2978723404255319,0.2794216275215149,1.9517720772910252e-13,28.838959952282508,339,0.0188385045903849
645,632,0.7106115327173892,0.606402,155,0.7352941176470589,0.3725205659866333,0.9998446478053646,0.0001153173895448079,155,0.438620772756702
645,643,0.631391581005053,0.509541,230,0.46153846153846156,0.267904669046402,1.0571989965235673e-05,11.151311297609162,230,0.247300375885771
645,652,0.1333588802271486,0.176326,803,0.08333333333333337,0.031303055584430695,0.0,709.782712893384,803,0.581041355830088
645,673,0.3085315531480638,0.275649,545,0.17708333333333337,0.36732009053230286,0.9918407329643697,0.007288765719737033,545,0.324562369221558
645,683,0.49903489023978875,0.388687,478,0.3589743589743589,0.3044351041316986,1.072659960854594e-09,20.36182876083859,478,0.825322652535654
645,687,0.112735715969148,0.157193,945,0.05882352941176472,0.0775037556886673,0.0,709.782712893384,945,0.174421510562699
645,692,0.7518897678480873,0.595083,204,0.631578947368421,0.23670507967472076,0.020702068328360745,3.7073176933841268,204,0.0237085698793363
645,695,0.7194416830557429,0.576118,204,0.5217391304347826,0.2719436585903168,0.10324722935927944,2.149216248889681,204,0.947208863100582
645,697,0.8353773996103305,0.67512,168,0.7872340425531915,0.6214668154716492,1.0,-0.0,168,0.002495194417574
645,708,0.7940210162664987,0.630678,189,0.5277777777777778,0.4416605532169342,1.0,-0.0,189,0.0481414167041301
645,2182,0.6037082331563375,0.512982,203,0.33333333333333337,0.11946899443864822,0.0,103.70439975342202,203,0.473570065697571
645,718,0.413376269950385,0.337109,604,0.23684210526315785,0.2509215176105499,0.0,79.67810434432077,604,0.425526357492728
645,720,0.7633933975078815,0.587031,232,0.6170212765957447,0.23921579122543335,0.08500362428204222,2.34503840716033,232,0.14403103172862
645,723,0.734948257516376,0.572962,230,0.38888888888888884,0.2190505713224411,2.6332234107750985e-05,10.253179449249071,230,0.843866750364501
645,724,0.21560589824036225,0.236451,1164,0.08510638297872342,0.10792473703622818,0.0,696.4489897786437,1164,0.242048385611053
645,725,0.6139248163648736,0.462673,508,0.3191489361702128,0.4567338526248932,1.0,-0.0,508,0.10331058008576
645,726,0.25773001247542626,0.255337,919,0.14893617021276595,0.15173882246017456,0.0,373.8772010653747,919,0.913318930317425
645,2183,0.8342968565698672,0.690445,157,0.6153846153846154,0.1794617474079132,0.11027190560896705,2.0690805778295718,157,0.177586560368307
645,729,0.8533724043229158,0.790497,40,0.9565217391304348,0.29581525921821594,0.9999955567512898,2.2821778654914934e-06,40,0.950754157222748
