4 75 0.186401 45
4 76 0.221404 52
4 77 0.998992 36
4 78 0.400471 53
4 79 0.23332 34
4 80 0.971626 67
4 81 0.181012 53
4 82 0.303781 33
4 83 0.261468 46
4 84 0.703823 24
4 85 0.231702 56
4 86 0.861819 18
4 87 0.511858 36
4 88 0.343265 62
4 89 0.476812 36
4 90 0.200124 56
4 91 0.306491 35
4 92 0.637334 20
4 93 0.729152 23
4 94 0.244152 43
4 95 0.238163 51
4 96 0.213476 48
4 97 0.34039 43
4 98 0.22942 57
4 99 0.925083 27
5 6 0.757594 46
5 7 0.81979 55
5 8 0.999989 66
5 9 0.548202 36
5 10 0.997893 70
5 11 0.471789 53
5 12 0.982796 67
5 13 0.640851 54
5 14 0.930174 48
5 15 0.964748 59
5 16 0.45246 43
5 17 0.805793 17
5 18 0.702107 49
5 19 0.895803 73
5 20 0.995753 62
5 21 0.439451 42
5 22 0.479125 47
5 23 0.888557 12
5 24 0.997367 66
5 25 1 82
5 26 0.475843 27
5 27 0.98089 16
5 28 0.999823 77
5 29 0.946246 50
5 30 1 80
5 31 1 85
5 32 0.999954 71
5 33 0.999999 70
5 34 0.429998 63
5 35 0.999715 83
5 36 0.980676 60
5 37 0.379343 43
5 38 0.992062 65
5 39 1 105
5 40 0.999999 61
5 41 0.975618 51
5 42 0.999678 68
5 43 0.562946 75
5 44 0.730491 38
5 45 0.399261 46
5 46 0.751434 41
5 47 0.98137 61
5 48 0.998374 71
5 49 0.623353 41
5 50 0.349879 41
5 51 0.999482 62
5 52 0.999916 59
5 53 0.293065 61
5 54 0.749152 61
5 55 1 94
5 56 1 112
5 57 0.364258 44
5 58 0.982981 64
5 59 0.999694 69
5 60 0.999977 68
5 61 0.95657 22
5 62 0.571357 40
5 63 0.37656 42
5 64 0.946655 49
5 65 0.99995 69
5 66 0.323576 52
5 67 0.640177 40
5 68 1 102
5 69 0.999818 57
5 70 0.997672 72
5 71 1 72
5 72 1 99
5 73 0.35194 47
5 74 0.536759 53
5 75 0.414551 32
5 76 0.499439 42
5 77 1 82
5 78 0.968715 51
5 79 0.718584 20
5 80 1 125
5 81 0.371056 47
5 82 0.574538 21
5 83 0.484318 37
5 84 0.930871 52
5 85 0.629832 41
5 86 0.998183 53
5 87 0.662124 100
5 88 0.978063 57
5 89 0.596608 61
5 90 0.524627 43
5 91 0.635526 20
5 92 0.460055 43
5 93 0.965844 41
5 94 0.419958 36
5 95 0.583714 34
5 96 0.433259 39
5 97 0.579075 39
5 98 0.593987 49
5 99 0.979942 11
6 7 0.226089 66
6 8 0.891105 27
6 9 0.123557 66
6 10 0.651978 38
6 11 0.155393 64
6 12 0.27025 76
6 13 0.0783807 96
6 14 0.148693 92
6 15 0.719501 25
6 16 0.1452 61
6 17 0.27831 52
6 18 0.796513 15
6 19 0.457699 45
6 20 0.859589 17
6 21 0.682007 18
6 22 0.894231 8
6 23 0.939968 5
6 24 0.316167 86
6 25 0.967062 33
6 26 0.07123 62
6 27 0.568434 31
6 28 0.907487 17
6 29 0.803744 18
6 30 0.996465 22
6 31 0.871163 89
6 32 0.592607 80
6 33 0.974583 18
6 34 0.230002 56
6 35 0.521234 68
6 36 0.838709 17
6 37 0.0947045 66
6 38 0.294379 79
6 39 0.923646 57
6 40 0.959691 21
6 41 0.827336 17
6 42 0.533532 63
6 43 0.280701 55
6 44 0.909014 8
6 45 0.144671 60
6 46 0.696562 22
6 47 0.259673 78
6 48 0.402585 73
6 49 0.126106 73
6 50 0.09297 63
6 51 0.911034 14
6 52 0.93576 13
6 53 0.677035 19
6 54 0.237624 63
6 55 0.999207 24
6 56 0.997137 45
6 57 0.68232 16
6 58 0.838591 16
6 59 0.833458 24
6 60 0.890345 24
6 61 0.642905 23
6 62 0.137178 67
6 63 0.136425 56
6 64 0.821516 16
6 65 0.896616 21
6 66 0.503359 27
6 67 0.141108 70
6 68 0.98111 18
6 69 0.937442 12
6 70 0.832799 20
6 71 0.995069 27
6 72 0.98943 35
6 73 0.414365 32
6 74 0.327106 47
6 75 0.119692 53
6 76 0.1107 69
6 77 0.999334 34
6 78 0.178579 93
6 79 0.147539 43
6 80 0.976084 74
6 81 0.276605 44
6 82 0.0596198 64
6 83 0.11152 64
6 84 0.849924 14
6 85 0.168565 65
6 86 0.940191 10
6 87 0.811919 15
6 88 0.348986 61
6 89 0.640157 25
6 90 0.125276 68
6 91 0.0450264 73
6 92 0.714301 16
6 93 0.791322 19
6 94 0.27732 40
6 95 0.0951307 73
6 96 0.219561 48
6 97 0.110598 72
6 98 0.171057 66
6 99 0.465869 34
7 8 0.975098 15
7 9 0.10377 72
7 10 0.878526 19
7 11 0.316256 48
7 12 0.410993 62
7 13 0.201982 67
7 14 0.197912 89
7 15 0.79501 21
7 16 0.151098 62
7 17 0.431695 35
7 18 0.831283 14
7 19 0.407003 53
7 20 0.86714 19
7 21 0.594033 23
7 22 0.892884 9
7 23 0.915171 4
7 24 0.415667 86
7 25 0.991716 27
7 26 0.148886 50
7 27 0.49733 31
7 28 0.886802 26
7 29 0.727898 25
7 30 0.999237 22
7 31 0.95375 87
7 32 0.720988 92
7 33 0.990011 19
7 34 0.318693 50
7 35 0.641768 72
7 36 0.802794 22
7 37 0.122045 62
7 38 0.340216 86
7 39 0.975576 55
7 40 0.989105 17
7 41 0.79249 21
7 42 0.576484 86
7 43 0.363725 50
7 44 0.785232 16
7 45 0.190496 55
7 46 0.69076 23
7 47 0.302368 82
7 48 0.486027 79
7 49 0.144066 72
7 50 0.132763 56
7 51 0.896649 20
7 52 0.924639 21
7 53 0.410952 36
7 54 0.225362 69
7 55 0.999874 23
7 56 0.999593 35
7 57 0.688871 17
7 58 0.624661 39
7 59 0.852944 28
7 60 0.95039 21
7 61 0.470003 28
7 62 0.111191 77
7 63 0.194904 51
7 64 0.774083 22
7 65 0.888325 34
7 66 0.556849 25
7 67 0.0446017 116
7 68 0.986702 29
7 69 0.883339 25
7 70 0.714131 39
7 71 0.999123 24
7 72 0.99807 28
7 73 0.358827 38
7 74 0.203828 63
7 75 0.0699871 64
7 76 0.121049 69
7 77 0.999943 22
7 78 0.331951 68
7 79 0.101331 50
7 80 0.994072 74
7 81 0.208068 52
7 82 0.0758379 61
7 83 0.192468 54
7 84 0.785642 20
7 85 0.185199 65
7 86 0.915579 14
7 87 0.5876 32
7 88 0.271179 88
7 89 0.547054 33
7 90 0.151255 66
7 91 0.0987544 60
7 92 0.683509 19
7 93 0.837747 17
7 94 0.217365 47
7 95 0.161238 62
7 96 0.238795 47
7 97 0.29133 50
7 98 0.192518 65
7 99 0.430693 30
8 9 0.811918 18
8 10 0.998829 112
8 11 0.704101 31
8 12 0.995325 46
8 13 0.87722 24
8 14 0.991296 15
8 15 0.970026 114
8 16 0.779205 19
8 17 0.980211 5
8 18 0.604478 83
8 19 0.974255 35
8 20 0.997134 111
8 21 0.311339 55
8 22 0.185704 105
8 23 0.730813 50
8 24 0.999674 28
8 25 1 130
8 26 0.715817 15
8 27 0.999302 4
8 28 0.99993 100
8 29 0.948271 86
8 30 1 140
8 31 1 48
8 32 0.999996 34
8 33 1 148
8 34 0.739206 30
8 35 0.999975 31
8 36 0.985608 103
8 37 0.750786 18
8 38 0.99929 21
8 39 1 80
8 40 0.999999 147
8 41 0.977093 99
8 42 0.999959 35
8 43 0.859423 29
8 44 0.479707 97
8 45 0.794718 17
8 46 0.620924 82
8 47 0.997842 22
8 48 0.999817 29
8 49 0.906309 14
8 50 0.825191 12
8 51 0.999684 112
8 52 0.999947 119
8 53 0.507073 42
8 54 0.919835 29
8 55 1 142
8 56 1 123
8 57 0.253336 56
8 58 0.992278 66
8 59 0.999875 88
8 60 0.999988 136
8 61 0.995548 12
8 62 0.910425 12
8 63 0.80982 13
8 64 0.951753 78
8 65 0.999981 93
8 66 0.314454 55
8 67 0.909816 14
8 68 1 116
8 69 0.999872 122
8 70 0.999082 78
8 71 1 160
8 72 1 123
8 73 0.527177 34
8 74 0.862004 20
8 75 0.948345 4
8 76 0.859348 14
8 77 1 167
8 78 0.991061 31
8 79 0.930753 9
8 80 1 49
8 81 0.777111 18
8 82 0.871821 8
8 83 0.86491 12
8 84 0.930437 97
8 85 0.886693 17
8 86 0.998358 129
8 87 0.838499 59
8 88 0.995901 27
8 89 0.676293 58
8 90 0.857783 15
8 91 0.90635 7
8 92 0.241931 68
8 93 0.958437 96
8 94 0.740871 17
8 95 0.917532 10
8 96 0.75027 18
8 97 0.714757 27
8 98 0.829757 24
8 99 0.998842 4
9 10 0.779358 17
9 11 0.28866 42
9 12 0.276581 52
9 13 0.117452 66
9 14 0.140311 67
9 15 0.896782 9
9 16 0.156345 52
9 17 0.279111 36
9 18 0.808993 12
9 19 0.378461 40
9 20 0.825607 13
9 21 0.681974 15
9 22 0.890746 7
9 23 0.911358 5
9 24 0.135215 80
9 25 0.883314 14
9 26 0.123607 47
9 27 0.427784 28
9 28 0.771785 19
9 29 0.679259 20
9 30 0.846801 21
9 31 0.353591 66
9 32 0.25713 66
9 33 0.875532 14
9 34 0.29992 42
9 35 0.32461 54
9 36 0.805934 14
9 37 0.121029 53
9 38 0.144718 74
9 39 0.547117 45
9 40 0.910314 11
9 41 0.897016 9
9 42 0.231371 64
9 43 0.294111 44
9 44 0.946254 4
9 45 0.313999 36
9 46 0.624584 21
9 47 0.161721 67
9 48 0.213329 64
9 49 0.0938194 67
9 50 0.131982 51
9 51 0.737063 20
9 52 0.850716 13
9 53 0.453854 27
9 54 0.214687 53
9 55 0.951793 12
9 56 0.807223 29
9 57 0.548931 20
9 58 0.550887 29
9 59 0.723137 22
9 60 0.830657 15
9 61 0.385929 29
9 62 0.0334692 88
9 63 0.188068 44
9 64 0.66538 21
9 65 0.760018 20
9 66 0.567077 20
9 67 0.0858707 69
9 68 0.769951 23
9 69 0.84331 13
9 70 0.578841 29
9 71 0.881922 18
9 72 0.807761 24
9 73 0.302119 36
9 74 0.243787 47
9 75 0.121894 49
9 76 0.118073 59
9 77 0.931203 16
9 78 0.249838 54
9 79 0.0999672 45
9 80 0.563129 52
9 81 0.190199 47
9 82 0.136011 46
9 83 0.145566 52
9 84 0.745512 16
9 85 0.171669 55
9 86 0.873278 11
9 87 0.635561 22
9 88 0.141876 71
9 89 0.430695 33
9 90 0.0919082 65
9 91 0.162139 44
9 92 0.656104 17
9 93 0.878041 10
9 94 0.273415 36
9 95 0.121898 58
9 96 0.224315 42
9 97 0.268165 43
9 98 0.14323 59
9 99 0.338489 31
10 11 0.583782 34
10 12 0.909425 43
10 13 0.670849 32
10 14 0.90179 21
10 15 0.732835 83
10 16 0.708352 20
10 17 0.965411 6
10 18 0.316459 81
10 19 0.80655 38
10 20 0.918737 90
10 21 0.17096 65
10 22 0.173819 78
10 23 0.542519 36
10 24 0.99142 19
10 25 0.999966 118
10 26 0.736079 13
10 27 1 4
10 28 0.993589 81
10 29 0.661117 74
10 30 0.999999 106
10 31 0.999977 45
10 32 0.999177 32
10 33 0.999888 92
10 34 0.613067 32
10 35 0.995891 42
10 36 0.800888 85
10 37 0.716666 18
10 38 0.976627 21
10 39 0.999973 62
10 40 0.999788 119
10 41 0.741805 87
10 42 0.996507 29
10 43 0.700749 30
10 44 0.32808 70
10 45 0.652401 23
10 46 0.430718 60
10 47 0.957484 21
10 48 0.991225 25
10 49 0.866192 13
10 50 0.76853 14
10 51 0.981867 86
10 52 0.994518 98
10 53 0.465701 39
10 54 0.737254 32
10 55 1 143
10 56 1 120
10 57 0.258357 51
10 58 0.875262 56
10 59 0.989323 83
10 60 0.998047 114
10 61 1 7
10 62 0.888631 11
10 63 0.784392 13
10 64 0.670755 71
10 65 0.997268 83
10 66 0.326556 47
10 67 0.902289 11
10 68 0.999945 98
10 69 0.989769 101
10 70 0.961923 67
10 71 0.999999 109
10 72 0.999997 102
10 73 0.386125 40
10 74 0.819274 18
10 75 0.912714 6
10 76 0.859657 12
10 77 1 150
10 78 0.887337 33
10 79 0.882845 6
10 80 0.999999 64
10 81 0.719257 19
10 82 0.879494 7
10 83 0.754211 17
10 84 0.642517 71
10 85 0.814105 18
10 86 0.941505 105
10 87 0.501018 64
10 88 0.934656 26
10 89 0.472317 53
10 90 0.766203 19
10 91 0.915973 6
10 92 0.231485 59
10 93 0.660852 88
10 94 0.595486 23
10 95 0.857645 12
10 96 0.733592 17
10 97 0.573361 32
10 98 0.749772 23
10 99 1 2
11 12 0.310284 55
11 13 0.192234 58
11 14 0.262719 56
11 15 0.593338 28
11 16 0.204482 50
11 17 0.425602 33
11 18 0.703568 19
11 19 0.402555 43
11 20 0.714442 23
11 21 0.495419 26
11 22 0.626939 20
11 23 0.929839 5
11 24 0.290778 62
11 25 0.739569 40
11 26 0.228121 37
11 27 0.546025 28
11 28 0.631586 34
11 29 0.694966 22
11 30 0.897603 29
11 31 0.46306 84
11 32 0.354712 67
11 33 0.733017 35
11 34 0.261167 48
11 35 0.356044 60
11 36 0.672783 24
11 37 0.31462 36
11 38 0.245417 64
11 39 0.568044 63
11 40 0.786615 27
11 41 0.655486 25
11 42 0.376923 57
11 43 0.349651 43
11 44 0.842928 11
11 45 0.242228 44
11 46 0.599784 24
11 47 0.30786 55
11 48 0.297801 63
11 49 0.215566 52
11 50 0.173714 47
11 51 0.682639 27
11 52 0.765411 23
11 53 0.351232 36
11 54 0.309769 48
11 55 0.937449 39
11 56 0.905028 45
11 57 0.647572 17
11 58 0.604507 28
11 59 0.6016 35
11 60 0.64523 35
11 61 0.537796 26
11 62 0.299954 43
11 63 0.23609 42
11 64 0.71966 20
11 65 0.614587 38
11 66 0.379612 32
11 67 0.251853 50
11 68 0.750978 35
11 69 0.776255 21
11 70 0.683695 26
11 71 0.875483 35
11 72 0.778196 52
11 73 0.403673 30
11 74 0.265718 48
11 75 0.258288 36
11 76 0.207059 51
11 77 0.956061 39
11 78 0.199559 67
11 79 0.244388 31
11 80 0.703816 69
11 81 0.237646 44
11 82 0.225675 37
11 83 0.279952 40
11 84 0.667703 23
11 85 0.264879 48
11 86 0.789883 19
11 87 0.548534 28
11 88 0.333048 52
11 89 0.516887 29
11 90 0.265891 46
11 91 0.237532 39
11 92 0.553994 23
11 93 0.645927 25
11 94 0.262988 39
11 95 0.226038 48
11 96 0.179716 49
11 97 0.167495 56
11 98 0.205129 55
11 99 0.61785 21
12 13 0.254402 73
12 14 0.488441 64
12 15 0.712903 46
12 16 0.302586 49
12 17 0.606529 34
12 18 0.810067 19
12 19 0.481172 67
12 20 0.915633 28
12 21 0.525961 29
12 22 0.698448 22
12 23 0.966173 4
12 24 0.808744 81
12 25 0.99966 63
12 26 0.232189 43
12 27 1 23
12 28 0.974997 47
12 29 0.795654 27
12 30 0.999988 43
12 31 0.99908 86
12 32 0.981111 73
12 33 0.999325 44
12 34 0.337185 53
12 35 0.948217 75
12 36 0.846899 29
12 37 0.273072 47
12 38 0.734434 68
12 39 0.999263 91
12 40 0.999452 27
12 41 0.800562 32
12 42 0.934167 82
12 43 0.308339 66
12 44 0.826176 16
12 45 0.172976 62
12 46 0.662989 29
12 47 0.617296 75
12 48 0.858712 76
12 49 0.214238 70
12 50 0.225245 49
12 51 0.966488 31
12 52 0.988166 30
12 53 0.395316 42
12 54 0.458957 54
12 55 0.999999 50
12 56 0.999996 75
12 57 0.525943 27
12 58 0.724151 53
12 59 0.962999 48
12 60 0.994011 39
12 61 1 24
12 62 0.283627 56
12 63 0.248422 48
12 64 0.781869 29
12 65 0.989532 41
12 66 0.522071 29
12 67 0.357556 52
12 68 0.99959 49
12 69 0.981327 29
12 70 0.901092 46
12 71 0.999986 50
12 72 0.999955 67
12 73 0.427259 35
12 74 0.29664 59
12 75 0.225289 45
12 76 0.218811 60
12 77 0.999999 57
12 78 0.542766 73
12 79 0.204527 39
12 80 0.999934 99
12 81 0.265181 51
12 82 0.132138 53
12 83 0.180946 60
12 84 0.815258 25
12 85 0.289825 59
12 86 0.950025 24
12 87 0.59947 40
12 88 0.628233 66
12 89 0.464204 47
12 90 0.226666 61
12 91 0.169721 52
12 92 0.668769 22
12 93 0.862768 21
12 94 0.274137 44
12 95 0.227886 58
12 96 0.0899868 74
12 97 0.204857 65
12 98 0.390502 51
12 99 0.999999 27
13 14 0.145018 87
13 15 0.727477 23
13 16 0.139109 61
13 17 0.346222 42
13 18 0.90879 8
13 19 0.343609 53
13 20 0.790535 21
13 21 0.758444 14
13 22 0.819288 12
13 23 0.978508 3
13 24 0.309463 78
13 25 0.939416 34
13 26 0.0638674 63
13 27 0.574493 29
13 28 0.889519 17
13 29 0.648909 27
13 30 0.992307 21
13 31 0.803936 82
13 32 0.532516 72
13 33 0.955714 19
13 34 0.288112 50
13 35 0.484817 63
13 36 0.860109 14
13 37 0.0802241 68
13 38 0.281335 74
13 39 0.857944 62
13 40 0.92944 23
13 41 0.788978 19
13 42 0.454653 66
13 43 0.366448 46
13 44 0.860822 11
13 45 0.182957 53
13 46 0.686758 22
13 47 0.267267 69
13 48 0.366228 70
13 49 0.188909 60
13 50 0.0709729 67
13 51 0.865515 18
13 52 0.898007 16
13 53 0.557587 25
13 54 0.300821 53
13 55 0.997288 28
13 56 0.993455 41
13 57 0.599789 20
13 58 0.764166 21
13 59 0.802965 25
13 60 0.800942 32
13 61 0.541969 28
13 62 0.124171 68
13 63 0.19483 49
13 64 0.780784 19
13 65 0.844548 24
13 66 0.524448 26
13 67 0.157822 65
13 68 0.948351 24
13 69 0.883799 16
13 70 0.663697 34
13 71 0.986818 31
13 72 0.973979 40
13 73 0.488296 27
13 74 0.208698 58
13 75 0.08668 59
13 76 0.159384 60
13 77 0.998232 33
13 78 0.216888 77
13 79 0.169645 40
13 80 0.949154 76
13 81 0.313496 40
13 82 0.0313495 74
13 83 0.17496 54
13 84 0.791205 18
13 85 0.194372 60
