source,target,weight,p_values
627,494,64,0.627174161203359
627,495,100,0.529235964097804
627,502,144,0.0236410244357504
627,506,949,0.820021491388819
627,510,290,0.220952311325541
627,516,345,0.140775491698744
627,520,158,0.292076271313727
627,527,151,0.441149024548956
627,529,175,0.35173814264694
627,533,127,0.0840381440314167
627,535,179,0.0667464113463721
627,539,230,0.638871111129108
627,541,818,0.0658868202354535
627,548,543,0.122420666470709
627,552,147,0.143976208309594
627,553,70,0.932538798828835
627,554,512,0.820822050557391
627,555,95,0.29627194633756
627,559,706,0.493721146028666
627,562,180,0.444283699456783
627,565,250,0.94279240069293
627,568,3,0.492582100866969
627,571,236,0.24639626116401
627,578,288,0.451892534016328
627,579,516,0.589831102630804
627,586,156,0.427494265405305
627,597,201,0.291308573303028
627,604,670,0.256854714720156
627,607,94,0.194915145366294
627,610,59,0.0466539134918516
627,611,1436,0.22680196835528
627,613,827,0.0125949743351215
627,617,59,0.304456097572204
627,620,121,0.0710642056158566
627,622,704,0.601170014213559
627,625,141,0.0346962416557563
627,564,413,0.809706324770105
627,628,106,0.797946718113302
627,632,138,0.292249324904484
627,642,144,0.0960615851441696
627,643,96,0.64004041603374
627,647,437,0.876528212164241
627,648,1035,0.153890021710038
627,2197,82,0.61228871787055
627,2235,85,0.179629474880371
627,650,822,0.757322389937839
627,2176,159,0.137224562536692
627,651,517,0.595786180570583
627,653,144,0.622349043123449
627,2236,84,0.0574505014947579
627,2216,195,0.373951937329568
627,661,148,0.556590798189947
627,663,424,0.0667047615146109
627,667,229,0.733408427552811
627,668,142,0.553392346510719
627,673,509,0.149530434745548
627,674,1575,0.127602502981975
627,2179,51,0.730072132350121
627,677,144,0.208213898232824
627,682,508,0.0183937337895031
627,683,616,0.567244852832628
627,688,245,0.532509302128869
627,689,98,0.524661871649368
627,690,960,0.245990550891369
627,691,1024,0.777502011289427
627,692,1971,0.147190189213296
627,695,596,0.227313354692359
627,697,2146,0.334066271104154
627,700,414,0.714989903167826
627,702,497,0.957421428327769
627,708,121,0.84174963608772
627,709,152,0.111495764689406
627,712,701,0.738755530992697
627,718,134,0.166754702816548
627,720,2039,0.382860070614616
627,724,658,0.733629441862753
627,725,195,0.301090399327603
627,726,271,0.609704942267431
627,2183,893,0.781081130153552
627,729,132,0.0232864804541723
627,730,497,0.0239371997042193
627,733,387,0.807161850750427
627,2185,108,0.0383051563622508
627,735,1081,0.722581576304667
627,736,295,0.905528492710421
627,737,1453,0.778218089188031
627,738,159,0.71166700274879
627,739,161,0.799088508833475
627,741,188,0.0694720358069834
627,2189,178,0.176545337111983
627,2190,93,0.00471008529822299
627,2191,185,0.0431558370463972
627,2256,9,0.351413843801216
627,2193,89,0.582643052199325
627,2194,114,0.286548350062401
627,932,377,0.865070191540612
627,934,133,0.0905679929049724
627,935,48,0.743241805131691
627,936,123,0.610586058953109
627,1894,394,0.870313954626234
627,938,159,0.223536696818156
627,939,361,0.425575965617888
627,940,62,0.40787035632781
627,947,235,0.658070594783581
627,952,135,0.234718417833273
627,958,131,0.0673741307625483
627,961,19,0.871686525781632
627,963,143,0.382506684295887
627,965,547,0.759607221403407
627,966,338,0.826495283403686
627,968,189,0.141770001115754
627,969,41,0.43223806138169
627,971,380,0.338299791199865
627,972,119,0.338861222378863
627,974,121,0.431871116893487
627,975,66,0.215217768224291
627,976,87,0.576610870836402
627,979,30,0.463370286753714
627,981,274,0.23353329055067
627,982,217,0.977095187032065
627,2257,246,0.0394314834179811
627,2258,125,0.639017152013088
627,2259,43,0.0993240489726414
627,983,375,0.663486733127769
627,984,1687,0.365688252359473
627,985,161,0.637080094788835
627,986,845,0.386112320821961
627,987,318,0.231797124007024
627,995,227,0.210775766023531
627,1005,648,0.792999290120889
627,2195,141,0.265763561845874
627,1187,954,0.418924232292033
627,1417,909,0.508912530300472
627,2068,146,0.80801553894465
627,949,30,0.994173658061408
627,1423,14,0.741147956938933
647,488,148,0.182987633012589
647,498,1501,0.284991312608771
647,502,185,0.569366846822047
647,506,931,0.0322507275637243
647,507,510,0.78462505703007
647,510,251,0.821364477138004
647,514,2322,0.0800341152614326
647,520,2344,0.528915821570879
647,521,355,0.760605833825177
647,522,206,0.757466151847906
647,524,217,0.7228887901462
647,527,136,0.0898461958177666
647,528,93,0.633974486288109
647,529,199,0.689610309847413
647,537,1027,0.73294793099981
647,538,530,0.35646121976143
647,539,392,0.520719375691191
647,540,147,0.639042777008287
647,549,745,0.348336970937252
647,552,124,0.724016020939896
647,554,240,0.530986456536812
647,555,111,0.724016020939896
647,559,436,0.428870615380719
647,561,262,0.226812693675258
647,565,92,1.02669925835896
647,571,7566,0.291989353089043
647,576,276,0.401635461684277
647,578,1185,0.626457689183568
647,579,431,0.0838520208881502
647,586,84,0.37186222478042
647,588,589,0.252454620816487
647,593,446,0.535922168063343
647,594,69,0.32884198992168
647,597,170,0.0864654470964709
647,598,727,0.203783916961267
647,599,494,0.349677773354374
647,602,71,0.382016073401926
647,603,251,0.588023618132315
647,604,126,0.40087780606671
647,606,80,1.04629361298852
647,609,13,0.359212089539092
647,611,1545,0.30573074260271
647,614,122,0.336152596693848
647,618,239,0.111994487258584
647,625,460,0.31625705095148
647,628,220,0.60871283916491
647,629,196,0.23225150479686
647,632,189,0.875583836435293
647,640,18,0.0155672254819966
647,643,2142,0.465572530878383
647,645,1034,0.212238352385134
647,648,2605,0.616028641356981
647,2197,217,0.677082375213954
647,652,229,0.447695643721467
647,653,925,0.799574909228538
647,2236,381,0.947422406566738
647,2216,78,0.422187245501833
647,661,168,0.806368234674096
647,663,158,0.70629008197937
647,665,420,0.469235088168189
647,667,99,0.654110917624698
647,668,623,0.871698333344837
647,669,593,0.633481393503015
647,673,225,0.723788481153491
647,674,141,0.829291989805203
647,676,530,0.394757450255084
647,678,120,0.667965034568587
647,679,546,0.079536638420055
647,681,166,0.109422328727623
647,682,442,0.112861472284935
647,683,123,0.646460609279383
647,687,632,0.410533510372922
647,688,98,0.00727082855673049
647,689,128,0.562556461864461
647,690,139,0.0542923077266817
647,691,778,0.768238239865025
647,697,437,0.871307528178101
647,700,308,0.834274692234644
647,702,880,0.939503901888283
647,703,516,0.900118538442662
647,708,98,0.678584442662048
647,710,615,0.00233356455772887
647,712,8,0.545364396892597
647,714,1494,0.0655816292233147
647,715,288,0.0151175516432415
647,718,4553,0.212499200914723
647,722,438,0.584481113444865
647,725,774,0.475927103817304
647,726,177,0.676423325662866
647,1878,684,0.765122389431364
647,2262,63,0.0159282130751612
647,729,76,0.491815657335652
647,730,919,0.242282699040783
647,733,1253,0.837241757515291
647,2184,524,0.387845487588456
647,2185,595,0.601934169238773
647,735,497,0.339862066693358
647,736,504,0.552910998418396
647,737,291,0.376250659964247
647,738,516,0.499968832553789
647,739,195,0.509283430516268
647,741,164,0.104366457850205
647,2189,524,0.671870280502692
647,2190,145,0.297926971890521
647,2194,739,0.726338350845507
647,952,517,0.631567629374688
647,965,207,0.313759238231637
647,966,1100,0.631567629374688
647,980,27,0.282297540589845
647,984,816,0.147488816380301
647,1161,940,0.426747681314121
647,1187,109,0.58269249941698
647,719,18,1.09748199100193
647,2673,12,0.16288638927911
648,488,426,0.479289900472078
648,505,421,0.898631722015308
648,506,1457,0.824079773144973
648,510,656,0.915840203342951
648,514,5410,0.715837252740652
648,524,490,0.147721363677154
648,527,360,0.268042682950267
648,528,1460,0.442201180793178
648,529,1378,0.774749307516418
648,539,289,0.706940618322599
648,552,4425,0.384616962589524
648,554,290,0.00556648214830978
648,555,8876,0.0232629595688088
648,559,569,0.819068091983888
648,563,10,0.0106836339622725
648,565,121,0.801787785077426
648,571,252,0.407496450718848
648,579,382,0.780322077687574
648,586,221,0.509107422537253
648,588,698,0.21243942446066
648,594,501,0.0502466443993399
648,597,270,0.18331538645539
648,602,2201,0.557644838878439
648,618,200,0.164504590629026
648,625,737,0.514875283580245
648,628,744,0.330065793127376
648,632,291,0.677886790117469
648,645,3288,0.703824308228672
648,2263,80,0.468862455911225
648,661,222,0.430119276867096
648,663,816,0.281470092171427
648,665,279,0.243294433319522
648,667,202,0.215037277680852
648,669,141,0.568436152898484
648,673,594,0.858621704312031
648,674,4381,0.188209787352556
648,679,224,0.167029741133183
648,682,602,0.0920383247344611
648,683,512,0.0886510616744118
648,687,897,0.70868202609059
648,688,4276,0.260578700397074
648,691,1777,0.151256350567732
648,695,2565,0.568790999652626
648,697,889,0.492393463428139
648,700,450,0.415559368641789
648,702,1431,0.644471449855101
648,708,8838,0.948592764291089
648,712,36,0.014706266015987
648,2182,792,0.128241918668393
648,717,1046,0.681353222276879
648,718,250,0.707472426288796
648,722,587,0.563223065485155
648,2229,119,0.600926752875916
648,725,888,0.193482354646469
648,726,350,0.954960126587298
648,727,128,0.0704442128424732
648,728,118,0.198865557044529
648,730,1757,0.794349465089382
648,733,3959,0.855803904663213
648,735,1760,0.314244250330901
648,736,1062,0.834929160330578
648,737,1333,0.0944955713153198
648,739,288,0.653174174265017
648,2264,182,0.212689950382525
648,741,2207,0.935911418315022
648,2190,535,0.389391360582557
648,2194,1545,0.608707819595847
648,932,614,0.334487360496221
648,939,223,0.400860710556254
648,952,554,0.950102041134096
648,953,92,0.168115966937131
648,958,172,0.532369448390495
648,2265,30,0.41745977560604
648,963,196,0.814743675520903
648,965,966,0.750629678560909
648,967,98,0.528050755367928
648,970,5,0.846210422368963
648,971,277,0.721982741792746
648,974,546,0.813244713949228
648,981,319,0.200824445800323
648,2266,21,0.444523822858618
648,2258,167,0.0843571710046889
648,2259,86,0.281505277888153
648,984,176,0.71052167630845
648,985,334,0.788615740965171
648,986,1259,0.55160032086484
648,987,248,0.471949846101005
648,2195,393,0.649602864661342
648,1161,947,0.00557341557302713
648,1183,420,0.294541210801131
648,1184,421,0.572885076426667
648,1187,1398,0.158002344721022
648,1189,669,0.180424508128037
648,2267,519,0.247888352036802
648,2283,6,0.501727368218848
648,516,8,0.825709686939396
648,2674,26,0.798961287969516
648,2260,18,0.296397405696745
648,950,5,0.988456983916724
682,488,842,0.425330574087767
682,489,57,0.590294763857443
682,498,1358,0.298644533709814
682,506,828,0.773115262674534
682,507,100,1.03656856506517
682,510,103,0.742053129701814
682,513,453,0.952522585527204
682,514,114,0.616790252343189
682,520,1208,0.0352696436014859
682,521,63,0.632660410738352
682,522,178,0.733649701505638
682,523,65,0.425475783568624
682,526,200,0.310018992943497
682,527,146,0.293646037694269
682,528,473,0.612267860467307
682,529,472,0.459705924802583
682,531,59,0.601895513437441
682,537,888,0.273324418171148
682,539,242,0.624924104320252
682,540,167,0.573658606618659
682,549,77,0.109659544804627
682,552,163,0.540534292484235
682,554,334,0.312140118669558
682,555,108,0.653231611203887
682,565,156,0.680059792705929
682,566,83,0.978663763275706
682,569,823,0.232862948149623
682,571,420,0.766833953207194
682,576,148,0.198739809067469
682,578,140,0.00282194040384881
682,579,266,0.243958014552217
682,593,213,0.894416697703773
682,597,2645,0.745654252075317
682,598,628,0.873859913408113
682,599,160,0.674512095218707
682,600,570,0.0699812939360785
682,602,825,0.577125779195575
682,603,161,0.202749220098673
682,606,93,0.305034917612259
682,608,119,0.691453508554173
682,611,134,0.561989146208556
682,614,118,0.432780727723626
682,615,44,0.689811253637986
682,616,69,0.635416401528571
682,625,230,0.516321417159264
682,628,77,0.681730202812834
682,631,28,0.373485272984306
682,632,150,0.227208814257668
682,633,58,0.230435443513866
682,637,55,0.40325598231882
682,643,1608,0.848119327518079
682,645,245,0.483025459955363
682,646,96,0.889393618913327
682,650,584,0.0790707722245434
682,651,261,0.710475541515228
682,655,79,0.558714164496031
682,656,88,0.816716580670485
682,660,485,0.635833576557734
682,661,251,0.0348180506655703
682,663,293,0.00363367417362384
682,665,582,0.983264961491311
682,667,166,0.423596813120787
682,671,526,0.303002797129562
682,673,210,0.545113968872809
682,674,210,0.711157285925257
682,676,29,0.0888238701324203
682,678,134,0.387921070591214
682,680,153,0.499247912121605
682,681,287,0.399927610517976
682,683,2860,0.289039107007729
682,687,486,0.196576792616789
682,688,828,0.0823840329628132
682,689,155,0.316431875901151
682,691,1153,0.510957587394428
682,692,1894,0.390095382010392
682,697,169,0.120535562559321
682,700,379,0.286011470503566
682,702,732,0.444252564963796
682,703,351,0.0962080982697553
682,708,105,0.878497036442123
682,710,472,0.0194179170457469
682,712,1044,0.518486735153156
682,715,116,0.893608466283222
682,718,126,0.392930079697403
682,2272,56,0.426926195749325
682,720,2139,0.674722516743871
682,723,748,0.229226674437266
682,2273,101,0.752477755038491
682,724,114,0.930025339684483
682,725,255,0.860493291793009
682,726,80,0.351341596384771
682,1878,377,0.116393674727447
682,729,123,0.240604718288285
682,730,539,0.130192456046005
682,733,493,0.555816336136566
682,735,1771,0.0438242862759159
682,736,184,0.619041766158148
682,737,1512,0.336765214508558
682,738,290,0.631817079829017
682,739,309,0.00859209140710281
682,2067,1459,0.578224582960624
682,741,2567,0.412469216682111
682,2189,431,0.513390847148643
682,2190,977,0.0857222813300562
682,2247,407,0.0445865187732745
682,2191,1268,0.648561783853359
682,2194,437,0.0591121063366399
682,929,552,0.566050646927265
682,981,2433,0.891453396769968
682,1161,930,0.00268968258366935
691,146,559,0.237465087328666
691,486,414,0.198865557044529
691,488,172,0.516082927859312
691,498,211,0.711494060812193
691,499,84,0.262642778545538
691,506,2130,0.0122578351296678
691,507,231,0.40270630404766
691,510,471,0.736538048145995
691,511,695,0.835100125576083
691,512,642,0.047852285641998
691,513,206,0.287855730680183
691,514,342,0.824161496199479
691,520,179,0.839887021595465
691,526,132,0.0362000092423103
691,527,721,0.0319805593813896
691,528,1370,0.415823798723629
691,529,1387,0.763556053880443
691,532,67,0.510187677727238
691,536,1422,0.54096033621974
691,537,436,0.0755522075917873
691,539,515,0.725060115285481
691,540,443,0.0288232411227822
691,541,990,0.519781595136777
691,542,167,0.0767410688478214
691,546,983,0.00360785471570219
691,547,157,0.0599019919708
691,548,191,0.00296070200142952
691,549,448,0.404895636331312
691,552,739,0.53126197348598
691,554,693,0.193688687008635
691,555,710,0.319179269636689
691,556,306,0.345057857261504
691,557,61,0.643344047295347
691,559,197,0.0926389627786912
691,560,178,0.0906073671442134
691,565,905,0.789448783479167
691,566,249,0.737765996832364
691,569,480,0.928719099218174
691,570,92,0.0334686970512885
691,571,1131,0.541600595443218
691,573,119,0.435258087917091
691,576,473,0.0853355196472722
691,578,535,0.245815506936843
691,579,1005,0.631282967130012
691,581,62,0.592185343669688
691,585,210,0.767151586011346
691,586,199,0.548820416319173
691,589,212,0.0756993925682668
691,593,303,0.0330883022204481
691,597,526,0.111643228260422
691,598,256,0.478847583099828
691,599,237,0.0832153113550512
691,600,270,0.427758033670413
691,608,368,0.253802218210405
691,611,542,0.0689299677998893
691,612,171,0.209265883047867
691,613,212,0.754419931579711
691,619,225,0.206184606507939
691,622,819,0.498005033999594
691,625,192,0.762435808586524
691,628,324,0.22607972478197
691,632,813,0.311901179093621
691,642,405,0.305791396894649
691,643,344,0.289267973432053
691,645,610,0.628557269091075
691,646,149,0.973915693857555
691,650,290,0.735650187303994
691,651,2548,0.416899243770886
691,653,265,0.9827862069959
691,655,103,0.125154109369076
691,656,131,0.447952988018735
691,660,246,0.411143668333857
691,661,582,0.914203588038834
691,663,748,0.167370270774385
691,664,314,0.352648701123109
691,667,505,0.0680825992160163
691,670,91,0.095484438561364
691,671,974,0.22748297050867
691,673,709,0.432521365250482
691,674,512,0.0997700942095241
691,675,66,0.971818448052386
691,676,293,0.0852919544242157
691,677,665,0.629090578465882
691,680,458,0.339815167777093
691,683,435,0.260578700397074
691,685,1252,0.528893829382083
691,687,884,0.40426433496893
691,688,337,0.683413132719563
691,689,509,0.426033061187233
691,564,23,0.439014840356921
691,692,166,0.531509052490392
691,2274,59,0.427669089379531
691,695,533,0.759697544384711
691,697,458,0.685873948372897
691,700,781,0.422198780810662
691,702,830,0.206021121686105
691,703,254,0.648702676516788
691,708,605,0.0868961392531482
691,709,355,0.282618720207586
691,712,2113,0.164049481555798
691,714,124,0.431605398554946
691,2182,44,0.510106515280026
691,715,191,0.312042337539322
691,718,410,0.596283172288587
691,720,417,0.267617021850875
691,722,2514,0.060281844002014
691,1877,296,0.558786711563184
691,723,407,0.0177968441388473
691,2273,256,0.673136336298714
691,724,292,0.335659054255588
691,725,570,0.404326757118281
691,726,306,0.559514882207012
691,2183,127,0.382656608720795
691,2245,57,0.297171742012552
691,1878,128,0.42195835446886
691,729,504,0.143189042294792
691,730,1038,0.59549915790358
691,733,1380,0.106124277869625
691,2184,348,0.220408295774948
691,735,185,0.448874426423547
691,736,603,0.963567320742403
691,737,1285,0.386429145381288
691,738,464,0.122756611994047
691,2239,42,0.4898804421402
691,2186,715,0.105237374064151
691,739,630,0.508536618880907
691,2275,95,0.0542855557514441
691,2067,401,0.134197097353182
691,2276,126,0.597092505532589
691,741,393,0.451054774225996
691,2189,248,0.493628412075806
691,2190,2470,0.655744582839139
691,2247,275,0.55299383644685
691,2191,308,0.896357495509506
691,2248,314,0.105015512783922
691,2194,327,0.0215285418453666
691,929,1151,0.203529164565188
691,1894,1813,0.844838194544484
691,952,1401,0.747604089982109
691,965,438,0.00898338790640264
691,966,971,0.69429840593683
691,971,1100,0.619801184740913
691,974,2094,0.922715104886735
691,981,363,0.379086292477711
691,984,1965,0.0489195670227344
691,986,938,0.024598218170262
691,987,744,0.797837700581633
691,995,484,0.31982903221817
691,1005,923,0.140238753465791
691,1161,593,0.763920575714619
691,1187,1600,0.799801501228817
691,1189,1063,0.070730075456285
691,1412,325,0.632385612834438
691,1417,3410,0.797233183488545
691,1426,92,0.137610920038478
702,488,549,0.0174124835107452
702,506,737,0.475889866621522
702,510,391,0.557594529203356
702,516,129,0.241753311601219
702,527,100,0.691579986222923
702,528,248,0.69429840593683
702,529,300,0.0116501517584201
702,537,2264,0.544217319109521
702,538,452,0.42524362276522
702,539,268,0.575407342848794
702,552,73,0.0722791575038209
702,554,411,0.0271409484457008
702,555,154,0.00626344520776854
702,571,3906,0.0978509975556321
702,577,79,0.105427665409055
702,578,1460,0.634117714800374
702,579,377,0.000255423681915022
702,586,414,0.788664893111511
702,594,225,0.00184814330782199
702,596,199,0.0244442152624776
702,597,5512,0.32955629978603
702,602,149,0.581607576780033
702,604,93,0.752141626388877
702,618,197,0.682234568517025
702,625,3011,0.0517111855800989
702,632,225,0.200716405371807
702,645,498,0.601671775135173
702,652,179,0.011001490920212
702,653,930,0.0058907349555236
702,661,245,0.747862399995275
702,663,312,0.481354025917648
702,665,303,0.389668676195587
702,673,2758,0.13759494485993
702,674,247,1.09737364303331
702,679,182,0.103218696131382
702,683,75,0.0108798006869241
702,686,235,0.517725974340374
702,687,554,0.0797205157314087
702,688,104,0.741122983934921
702,689,183,0.391123989179565
702,690,616,0.427806431144411
702,697,494,0.7391011526751
702,700,444,0.4898804421402
702,701,4,0.58396865250054
702,708,160,1.0160084751496
702,712,219,0.39010613227442
702,718,3928,0.363436656799721
702,722,367,0.670995730966372
702,725,788,0.0480133800646796
702,726,371,0.517281735079828
702,727,224,0.363436656799721
702,728,172,0.449276179270231
702,729,88,0.220041051855456
702,730,1012,0.689618880159263
702,733,842,0.470611864568869
702,735,554,0.117107242895411
702,736,706,0.494415629962889
702,737,553,0.678632126447615
702,738,664,0.470738699029731
702,2277,89,0.612982670023501
702,739,280,0.406000067208299
702,741,234,0.573784390154416
702,2189,957,0.669267900136884
702,2190,344,0.925608772009206
702,952,143,0.116740333039893
702,953,67,0.0185112629757722
702,965,1425,0.809077382972
702,967,52,0.642071314788361
702,971,136,0.987484912146841
702,974,152,0.406423956728098
702,981,1906,0.117337894709878
702,2258,92,0.291308561891573
702,1161,1408,0.262662313686268
702,1183,1107,0.717702192041623
702,1184,1006,0.58737421298016
702,1187,2021,0.860040703974401
702,1189,1425,0.48125808586384
712,524,120,0.746691186153746
712,697,978,0.331914611465866
712,730,590,0.733066424031034
712,733,362,0.669267900136884
712,736,278,0.449936375924283
712,737,261,0.630525522135509
730,488,1840,0.346699509323447
730,501,85,0.700976146884414
730,506,517,0.833608227175791
730,510,126,0.336692560030737
730,521,141,0.384138739027133
730,524,165,0.286991884514686
730,528,392,0.172145634877968
730,529,384,0.283767594429006
730,538,1680,0.984276142469478
730,539,121,0.488784860585643
730,540,156,0.762704051754524
730,554,5468,0.755303556675449
730,559,406,1.02481104543975
730,568,51,0.855824774272597
730,571,3664,0.74376239806735
730,579,247,0.374639061724216
730,580,91,0.129344123789195
730,588,204,0.437142269341485
730,594,303,0.52295924331176
730,597,2933,0.916258790097012
730,602,650,0.579769256268013
730,606,120,0.328113329758378
730,614,54,0.720987308643844
730,616,15,0.670642027840947
730,625,141,0.603672389379481
730,645,589,0.484497317209532
730,652,891,0.702737485399417
730,658,51,0.781650039630193
730,661,135,0.26702883691026
730,663,6626,0.564425437132205
730,665,116,0.404744647060339
730,669,144,0.563547789653259
730,673,4457,0.486458052633405
730,674,2286,0.701507832508313
730,681,117,0.482447839659409
730,687,476,0.762347495235933
730,689,837,0.184911521895572
730,690,1196,0.279650117976702
730,697,1144,0.658914685640816
730,700,6956,0.117820613165179
730,710,252,0.000948574014165627
730,713,98,0.656550237385231
730,717,196,0.861655887854731
730,722,139,0.202977032875675
730,725,724,0.158417932853293
730,726,2130,0.50652929761595
730,727,840,0.01816839178126
730,733,1599,0.00383849620467123
730,735,699,0.421541189843791
730,736,549,0.309424981475154
730,737,770,0.504134106619949
730,738,494,0.526733086634417
730,739,116,0.723193578392327
730,2264,419,0.575551461741489
730,2190,1651,0.658905969220776
730,2279,111,0.00734676328161142
730,1137,163,0.365845628605195
730,1154,166,0.495696078620407
730,1157,212,0.972626797112422
730,1161,1016,0.499955426083951
730,1183,1023,0.793847541253743
730,1184,294,0.00551364510566621
730,1187,231,0.0306902648484036
730,1189,156,0.332697600648214
730,741,1505,0.808678357574607
733,488,895,0.146098320353312
733,493,94,0.424865841595609
733,506,755,0.36122943116211
733,510,394,0.406638678674657
733,516,59,0.573586370920781
733,528,167,0.798967135850354
733,529,995,4.96824947138827e-05
733,538,331,0.773792771499946
733,539,857,0.766154044035864
733,552,3590,0.584960069831896
733,554,284,0.000694859261675588
733,559,772,0.30665494556694
733,565,561,0.622507383189515
733,568,78,0.387845612472158
733,571,8269,0.224827486353923
733,579,164,0.151823681669421
733,588,128,0.674820620702427
733,594,134,0.237792196553843
733,597,240,0.683215762913029
733,625,566,0.613712712798733
733,632,424,0.318902196753786
733,645,2004,0.00257235442093946
733,652,136,0.745346405889125
733,661,99,0.639521364046566
733,663,195,0.2400770550952
733,665,107,0.959070201451821
733,669,122,0.758285218018392
733,673,354,0.287974825503599
733,674,3329,0.924400640053278
733,679,72,0.818045408354364
733,683,1236,0.200730012077987
733,688,1690,0.269810146893526
733,690,185,0.529365620280238
733,693,36,0.489399495286501
733,697,934,0.521232473698845
733,700,540,0.672684342665489
733,708,3743,0.328372115720982
733,710,545,0.0746046317237512
733,716,94,0.232590834274052
733,717,129,0.286993683204342
733,718,461,0.153982453718567
733,722,142,0.292318023330853
733,725,1144,0.419173679683174
733,726,2371,0.449276179270231
733,727,194,0.293804490044337
733,728,124,0.131853624486555
733,732,1,0.680479039971815
733,692,1044,0.382916110720949
733,736,437,0.467155802917505
733,737,159,0.43716614626476
733,738,643,0.680479039971815
733,739,3115,0.638984327133154
733,2190,128,0.43716614626476
733,952,1327,0.240760853911554
733,958,694,0.43716614626476
733,963,106,0.409133580854856
733,965,291,0.293804490044337
733,971,1292,0.533664741248896
733,974,172,0.240760853911554
733,981,2139,0.409133580854856
733,987,1387,0.680479039971815
733,1183,135,0.313931805245071
733,1184,993,0.240760853911554
733,1187,423,0.765551480516237
733,1189,231,0.426188330742482
733,1990,2,0.185542609612767
971,506,589,0.784126320173377
971,725,469,0.502132078927785
971,736,836,0.792721680851675
971,739,360,0.508850125303181
971,952,91,0.992003016284931
971,965,379,0.868588291435719
971,966,56,0.729675501628967
971,978,47,0.668178098953818
971,980,13,0.744666129471379
981,506,475,0.74077253215786
981,510,948,0.887658799529422
981,529,5258,0.0322334622687461
981,539,118,0.771211686502193
981,552,2111,0.775153768601524
981,554,176,0.716014437515309
981,565,1293,0.891453396769968
981,579,3092,3.85909553776824e-06
981,597,212,0.504468922046237
981,625,1126,0.7242902557897
981,632,1729,0.514661172751514
981,645,432,0.00389808394437852
981,661,1096,0.730386910376922
981,663,719,0.851944793469013
981,665,82,0.38646795441438
981,673,347,0.606723008208079
981,674,1048,0.846711559109625
981,700,178,0.29295511633431
981,708,1724,0.83833700491424
981,718,1217,0.460771717059755
981,726,601,0.00515009549503944
981,736,1898,0.431498878146248
981,739,1225,0.936876215505508
981,939,424,0.58705672426921
981,947,703,0.828120340335455
981,952,226,0.605392494675005
981,953,480,0.266275237187762
981,958,56,0.250732352419857
981,965,1659,0.460177118687315
981,966,298,0.137242673925202
981,968,503,0.229223655817174
981,969,50,0.972951098136412
981,972,305,0.654583527353115
981,973,31,0.285420634745232
981,975,487,0.35793331207162
981,976,451,0.629603444812449
981,978,1029,0.756331271659256
981,979,453,0.114206805348017
981,980,21,0.187999860089746
981,977,55,0.984390418040331
981,982,38,1.02359438937035
981,2257,78,0.130265997647573
981,984,260,0.018222643683275
981,987,15,0.17554869370887
981,992,118,0.704410876349685
981,2195,17,0.965565788111696
981,2051,27,0.745877350005383
981,1999,4,0.0359955623579509
981,961,31,0.438380057912
54,2048,2,0.632392784377098
55,2036,10,0.426529722817064
55,2037,42,0.857703492377433
55,131,27,0.759718508349414
55,2038,30,0.088429638767852
55,2046,9,0.488326942068488
55,61,5,0.850596019860756
55,122,8,0.0203713004430343
2036,122,6,0.451939637335102
131,61,9,0.628951976442619
131,2053,17,0.767776294446289
56,90,33,0.535004357642543
90,126,93,0.584546171716725
66,2043,19,0.0739143985789069
66,2040,30,0.375840674780202
1954,2701,1,0.310576081138813
2041,130,28,0.651981233485977
63,100,44,0.475004929340452
100,83,34,0.378288765002441
100,95,44,0.0283646200076297
64,65,64,0.624337850077456
65,2042,49,0.815855903401686
67,97,5,0.277375093723048
92,95,35,0.113217293996047
92,2658,11,0.508504511160211
69,123,5,0.542401268320753
81,2045,30,0.414038875947558
71,1862,5,0.476755974431031
72,152,13,0.380429235301171
107,663,291,0.866267170604931
529,491,704,0.575972667644774
529,498,110,0.686677738284932
529,506,1275,0.636303389364968
529,509,100,0.765463632998614
529,510,90,0.540224730010606
529,519,113,0.772999225220681
529,527,219,0.00705858393384263
529,494,8,0.738047578142833
529,537,332,0.749237574930408
529,539,798,0.35905294576983
529,542,1031,0.315690992207904
529,548,3575,0.000400430345725938
529,552,187,0.716699386427961
529,554,584,0.417616802769748
529,555,122,0.647107211878281
529,565,120,0.590347216057032
529,571,1227,0.162462122554296
529,579,422,0.58802105437708
529,597,430,0.813063482961062
529,618,100,0.529681747802973
529,2165,89,0.507829443994443
529,625,329,0.00243840916529409
529,632,145,0.357329414193434
529,643,164,0.430119276867096
529,645,1004,0.308833238835245
529,2203,147,0.363436656799721
529,651,1319,0.43716614626476
529,652,702,0.331086637458195
529,661,66,0.639807858009391
529,663,556,0.868707105634059
529,664,447,0.561911235409749
529,665,176,0.36404439635251
529,673,353,0.00115719522276472
529,674,109,0.87366024166343
529,683,125,0.80638001159016
529,2204,237,0.160085105089536
529,685,1051,0.7652176479204
529,1876,46,0.00762565840613989
529,695,188,0.655843013693592
529,697,5488,0.628937855240001
529,700,819,0.216855719930604
529,708,478,0.0347011256516042
529,2205,57,0.0151780958732844
529,2206,171,0.52366736359393
529,718,427,0.643178583918876
529,720,319,0.336415531737107
529,2207,103,0.60675523372753
529,723,1115,0.640303685350863
529,724,177,0.0321649753762088
529,2208,108,0.480516993890953
529,725,233,0.370997271221799
529,2183,2314,0.0351152955944894
